Freq.	V(N002,N003)
3.51560440528231e+003	(-8.81562366631078e-001dB,-2.76460071569685e+001°)
3.52370871042420e+003	(-8.85249778466126e-001dB,-2.77024391211150e+001°)
3.53183169791890e+003	(-8.88951118754620e-001dB,-2.77589580908774e+001°)
3.53997341083367e+003	(-8.92666428443275e-001dB,-2.78155640413077e+001°)
3.54813389233508e+003	(-8.96395748511509e-001dB,-2.78722569464963e+001°)
3.55631318568918e+003	(-9.00139119970785e-001dB,-2.79290367795691e+001°)
3.56451133426176e+003	(-9.03896583863930e-001dB,-2.79859035126840e+001°)
3.57272838151861e+003	(-9.07668181264460e-001dB,-2.80428571170277e+001°)
3.58096437102568e+003	(-9.11453953275890e-001dB,-2.80998975628125e+001°)
3.58921934644937e+003	(-9.15253941031051e-001dB,-2.81570248192732e+001°)
3.59749335155674e+003	(-9.19068185691387e-001dB,-2.82142388546640e+001°)
3.60578643021574e+003	(-9.22896728446276e-001dB,-2.82715396362551e+001°)
3.61409862639544e+003	(-9.26739610512300e-001dB,-2.83289271303299e+001°)
3.62242998416629e+003	(-9.30596873132556e-001dB,-2.83864013021816e+001°)
3.63078054770032e+003	(-9.34468557575934e-001dB,-2.84439621161104e+001°)
3.63915036127138e+003	(-9.38354705136407e-001dB,-2.85016095354201e+001°)
3.64753946925538e+003	(-9.42255357132286e-001dB,-2.85593435224155e+001°)
3.65594791613055e+003	(-9.46170554905527e-001dB,-2.86171640383990e+001°)
3.66437574647763e+003	(-9.50100339820966e-001dB,-2.86750710436677e+001°)
3.67282300498014e+003	(-9.54044753265599e-001dB,-2.87330644975107e+001°)
3.68128973642461e+003	(-9.58003836647834e-001dB,-2.87911443582057e+001°)
3.68977598570080e+003	(-9.61977631396743e-001dB,-2.88493105830163e+001°)
3.69828179780195e+003	(-9.65966178961315e-001dB,-2.89075631281892e+001°)
3.70680721782505e+003	(-9.69969520809692e-001dB,-2.89659019489511e+001°)
3.71535229097101e+003	(-9.73987698428409e-001dB,-2.90243269995059e+001°)
3.72391706254497e+003	(-9.78020753321636e-001dB,-2.90828382330319e+001°)
3.73250157795649e+003	(-9.82068727010393e-001dB,-2.91414356016789e+001°)
3.74110588271982e+003	(-9.86131661031783e-001dB,-2.92001190565657e+001°)
3.74973002245412e+003	(-9.90209596938210e-001dB,-2.92588885477770e+001°)
3.75837404288372e+003	(-9.94302576296597e-001dB,-2.93177440243605e+001°)
3.76703798983837e+003	(-9.98410640687584e-001dB,-2.93766854343248e+001°)
3.77572190925344e+003	(-1.00253383170474e+000dB,-2.94357127246362e+001°)
3.78442584717021e+003	(-1.00667219095378e+000dB,-2.94948258412161e+001°)
3.79314984973609e+003	(-1.01082576005171e+000dB,-2.95540247289387e+001°)
3.80189396320488e+003	(-1.01499458062609e+000dB,-2.96133093316278e+001°)
3.81065823393700e+003	(-1.01917869431416e+000dB,-2.96726795920548e+001°)
3.81944270839973e+003	(-1.02337814276205e+000dB,-2.97321354519357e+001°)
3.82824743316749e+003	(-1.02759296762396e+000dB,-2.97916768519288e+001°)
3.83707245492205e+003	(-1.03182321056132e+000dB,-2.98513037316321e+001°)
3.84591782045280e+003	(-1.03606891324194e+000dB,-2.99110160295809e+001°)
3.85478357665698e+003	(-1.04033011733924e+000dB,-2.99708136832453e+001°)
3.86366977053995e+003	(-1.04460686453132e+000dB,-3.00306966290278e+001°)
3.87257644921543e+003	(-1.04889919650018e+000dB,-3.00906648022607e+001°)
3.88150365990574e+003	(-1.05320715493084e+000dB,-3.01507181372040e+001°)
3.89045144994206e+003	(-1.05753078151051e+000dB,-3.02108565670432e+001°)
3.89941986676468e+003	(-1.06187011792769e+000dB,-3.02710800238866e+001°)
3.90840895792327e+003	(-1.06622520587135e+000dB,-3.03313884387630e+001°)
3.91741877107708e+003	(-1.07059608703003e+000dB,-3.03917817416199e+001°)
3.92644935399524e+003	(-1.07498280309098e+000dB,-3.04522598613211e+001°)
3.93550075455702e+003	(-1.07938539573928e+000dB,-3.05128227256442e+001°)
3.94457302075202e+003	(-1.08380390665698e+000dB,-3.05734702612789e+001°)
3.95366620068052e+003	(-1.08823837752217e+000dB,-3.06342023938245e+001°)
3.96278034255363e+003	(-1.09268885000812e+000dB,-3.06950190477882e+001°)
3.97191549469364e+003	(-1.09715536578239e+000dB,-3.07559201465826e+001°)
3.98107170553420e+003	(-1.10163796650592e+000dB,-3.08169056125241e+001°)
3.99024902362065e+003	(-1.10613669383213e+000dB,-3.08779753668306e+001°)
3.99944749761020e+003	(-1.11065158940600e+000dB,-3.09391293296197e+001°)
4.00866717627225e+003	(-1.11518269486318e+000dB,-3.10003674199067e+001°)
4.01790810848862e+003	(-1.11973005182907e+000dB,-3.10616895556027e+001°)
4.02717034325381e+003	(-1.12429370191788e+000dB,-3.11230956535130e+001°)
4.03645392967527e+003	(-1.12887368673173e+000dB,-3.11845856293347e+001°)
4.04575891697364e+003	(-1.13347004785972e+000dB,-3.12461593976555e+001°)
4.05508535448305e+003	(-1.13808282687698e+000dB,-3.13078168719518e+001°)
4.06443329165134e+003	(-1.14271206534374e+000dB,-3.13695579645867e+001°)
4.07380277804034e+003	(-1.14735780480441e+000dB,-3.14313825868085e+001°)
4.08319386332613e+003	(-1.15202008678661e+000dB,-3.14932906487494e+001°)
4.09260659729932e+003	(-1.15669895280025e+000dB,-3.15552820594232e+001°)
4.10204102986527e+003	(-1.16139444433654e+000dB,-3.16173567267242e+001°)
4.11149721104443e+003	(-1.16610660286706e+000dB,-3.16795145574257e+001°)
4.12097519097250e+003	(-1.17083546984280e+000dB,-3.17417554571782e+001°)
4.13047501990081e+003	(-1.17558108669320e+000dB,-3.18040793305081e+001°)
4.13999674819650e+003	(-1.18034349482514e+000dB,-3.18664860808164e+001°)
4.14954042634282e+003	(-1.18512273562206e+000dB,-3.19289756103771e+001°)
4.15910610493941e+003	(-1.18991885044287e+000dB,-3.19915478203359e+001°)
4.16869383470254e+003	(-1.19473188062106e+000dB,-3.20542026107090e+001°)
4.17830366646541e+003	(-1.19956186746370e+000dB,-3.21169398803819e+001°)
4.18793565117837e+003	(-1.20440885225040e+000dB,-3.21797595271077e+001°)
4.19758983990926e+003	(-1.20927287623241e+000dB,-3.22426614475066e+001°)
4.20726628384362e+003	(-1.21415398063155e+000dB,-3.23056455370642e+001°)
4.21696503428500e+003	(-1.21905220663924e+000dB,-3.23687116901307e+001°)
4.22668614265521e+003	(-1.22396759541552e+000dB,-3.24318597999196e+001°)
4.23642966049459e+003	(-1.22890018808803e+000dB,-3.24950897585070e+001°)
4.24619563946230e+003	(-1.23385002575098e+000dB,-3.25584014568302e+001°)
4.25598413133660e+003	(-1.23881714946419e+000dB,-3.26217947846871e+001°)
4.26579518801510e+003	(-1.24380160025203e+000dB,-3.26852696307352e+001°)
4.27562886151503e+003	(-1.24880341910243e+000dB,-3.27488258824904e+001°)
4.28548520397356e+003	(-1.25382264696584e+000dB,-3.28124634263270e+001°)
4.29536426764803e+003	(-1.25885932475426e+000dB,-3.28761821474760e+001°)
4.30526610491627e+003	(-1.26391349334011e+000dB,-3.29399819300249e+001°)
4.31519076827681e+003	(-1.26898519355531e+000dB,-3.30038626569170e+001°)
4.32513831034924e+003	(-1.27407446619019e+000dB,-3.30678242099505e+001°)
4.33510878387444e+003	(-1.27918135199246e+000dB,-3.31318664697780e+001°)
4.34510224171487e+003	(-1.28430589166617e+000dB,-3.31959893159063e+001°)
4.35511873685484e+003	(-1.28944812587069e+000dB,-3.32601926266951e+001°)
4.36515832240081e+003	(-1.29460809521964e+000dB,-3.33244762793575e+001°)
4.37522105158167e+003	(-1.29978584027987e+000dB,-3.33888401499587e+001°)
4.38530697774900e+003	(-1.30498140157036e+000dB,-3.34532841134162e+001°)
4.39541615437739e+003	(-1.31019481956123e+000dB,-3.35178080434991e+001°)
4.40554863506467e+003	(-1.31542613467264e+000dB,-3.35824118128282e+001°)
4.41570447353226e+003	(-1.32067538727377e+000dB,-3.36470952928754e+001°)
4.42588372362540e+003	(-1.32594261768169e+000dB,-3.37118583539636e+001°)
4.43608643931346e+003	(-1.33122786616040e+000dB,-3.37767008652668e+001°)
4.44631267469022e+003	(-1.33653117291966e+000dB,-3.38416226948095e+001°)
4.45656248397416e+003	(-1.34185257811399e+000dB,-3.39066237094673e+001°)
4.46683592150876e+003	(-1.34719212184156e+000dB,-3.39717037749661e+001°)
4.47713304176275e+003	(-1.35254984414318e+000dB,-3.40368627558829e+001°)
4.48745389933044e+003	(-1.35792578500112e+000dB,-3.41021005156456e+001°)
4.49779854893200e+003	(-1.36331998433812e+000dB,-3.41674169165327e+001°)
4.50816704541372e+003	(-1.36873248201630e+000dB,-3.42328118196742e+001°)
4.51855944374834e+003	(-1.37416331783602e+000dB,-3.42982850850516e+001°)
4.52897579903532e+003	(-1.37961253153486e+000dB,-3.43638365714978e+001°)
4.53941616650114e+003	(-1.38508016278651e+000dB,-3.44294661366979e+001°)
4.54988060149959e+003	(-1.39056625119966e+000dB,-3.44951736371893e+001°)
4.56036915951207e+003	(-1.39607083631696e+000dB,-3.45609589283624e+001°)
4.57088189614785e+003	(-1.40159395761389e+000dB,-3.46268218644607e+001°)
4.58141886714444e+003	(-1.40713565449765e+000dB,-3.46927622985817e+001°)
4.59198012836779e+003	(-1.41269596630612e+000dB,-3.47587800826773e+001°)
4.60256573581266e+003	(-1.41827493230672e+000dB,-3.48248750675544e+001°)
4.61317574560289e+003	(-1.42387259169532e+000dB,-3.48910471028756e+001°)
4.62381021399170e+003	(-1.42948898359515e+000dB,-3.49572960371601e+001°)
4.63446919736197e+003	(-1.43512414705568e+000dB,-3.50236217177841e+001°)
4.64515275222658e+003	(-1.44077812105155e+000dB,-3.50900239909822e+001°)
4.65586093522867e+003	(-1.44645094448141e+000dB,-3.51565027018477e+001°)
4.66659380314197e+003	(-1.45214265616686e+000dB,-3.52230576943339e+001°)
4.67735141287106e+003	(-1.45785329485134e+000dB,-3.52896888112550e+001°)
4.68813382145173e+003	(-1.46358289919899e+000dB,-3.53563958942871e+001°)
4.69894108605123e+003	(-1.46933150779356e+000dB,-3.54231787839693e+001°)
4.70977326396860e+003	(-1.47509915913730e+000dB,-3.54900373197049e+001°)
4.72063041263498e+003	(-1.48088589164986e+000dB,-3.55569713397625e+001°)
4.73151258961387e+003	(-1.48669174366715e+000dB,-3.56239806812775e+001°)
4.74241985260151e+003	(-1.49251675344023e+000dB,-3.56910651802529e+001°)
4.75335225942712e+003	(-1.49836095913421e+000dB,-3.57582246715613e+001°)
4.76430986805322e+003	(-1.50422439882712e+000dB,-3.58254589889457e+001°)
4.77529273657597e+003	(-1.51010711050882e+000dB,-3.58927679650216e+001°)
4.78630092322544e+003	(-1.51600913207985e+000dB,-3.59601514312778e+001°)
4.79733448636594e+003	(-1.52193050135030e+000dB,-3.60276092180785e+001°)
4.80839348449634e+003	(-1.52787125603876e+000dB,-3.60951411546649e+001°)
4.81947797625032e+003	(-1.53383143377114e+000dB,-3.61627470691564e+001°)
4.83058802039677e+003	(-1.53981107207955e+000dB,-3.62304267885530e+001°)
4.84172367584004e+003	(-1.54581020840123e+000dB,-3.62981801387367e+001°)
4.85288500162025e+003	(-1.55182888007737e+000dB,-3.63660069444733e+001°)
4.86407205691365e+003	(-1.55786712435203e+000dB,-3.64339070294145e+001°)
4.87528490103290e+003	(-1.56392497837101e+000dB,-3.65018802160997e+001°)
4.88652359342737e+003	(-1.57000247918072e+000dB,-3.65699263259581e+001°)
4.89778819368349e+003	(-1.57609966372708e+000dB,-3.66380451793107e+001°)
4.90907876152506e+003	(-1.58221656885438e+000dB,-3.67062365953726e+001°)
4.92039535681353e+003	(-1.58835323130415e+000dB,-3.67745003922549e+001°)
4.93173803954838e+003	(-1.59450968771409e+000dB,-3.68428363869670e+001°)
4.94310686986737e+003	(-1.60068597461687e+000dB,-3.69112443954190e+001°)
4.95450190804692e+003	(-1.60688212843912e+000dB,-3.69797242324241e+001°)
4.96592321450237e+003	(-1.61309818550017e+000dB,-3.70482757117008e+001°)
4.97737084978837e+003	(-1.61933418201109e+000dB,-3.71168986458752e+001°)
4.98884487459913e+003	(-1.62559015407343e+000dB,-3.71855928464842e+001°)
5.00034534976879e+003	(-1.63186613767819e+000dB,-3.72543581239773e+001°)
5.01187233627173e+003	(-1.63816216870468e+000dB,-3.73231942877195e+001°)
5.02342589522287e+003	(-1.64447828291940e+000dB,-3.73921011459943e+001°)
5.03500608787805e+003	(-1.65081451597490e+000dB,-3.74610785060057e+001°)
5.04661297563428e+003	(-1.65717090340874e+000dB,-3.75301261738819e+001°)
5.05824662003013e+003	(-1.66354748064229e+000dB,-3.75992439546773e+001°)
5.06990708274603e+003	(-1.66994428297967e+000dB,-3.76684316523761e+001°)
5.08159442560459e+003	(-1.67636134560662e+000dB,-3.77376890698947e+001°)
5.09330871057094e+003	(-1.68279870358942e+000dB,-3.78070160090852e+001°)
5.10504999975305e+003	(-1.68925639187373e+000dB,-3.78764122707380e+001°)
5.11681835540206e+003	(-1.69573444528352e+000dB,-3.79458776545853e+001°)
5.12861383991263e+003	(-1.70223289851996e+000dB,-3.80154119593042e+001°)
5.14043651582324e+003	(-1.70875178616030e+000dB,-3.80850149825198e+001°)
5.15228644581654e+003	(-1.71529114265679e+000dB,-3.81546865208086e+001°)
5.16416369271968e+003	(-1.72185100233556e+000dB,-3.82244263697022e+001°)
5.17606831950464e+003	(-1.72843139939553e+000dB,-3.82942343236898e+001°)
5.18800038928858e+003	(-1.73503236790731e+000dB,-3.83641101762229e+001°)
5.19995996533412e+003	(-1.74165394181210e+000dB,-3.84340537197176e+001°)
5.21194711104976e+003	(-1.74829615492062e+000dB,-3.85040647455593e+001°)
5.22396188999015e+003	(-1.75495904091197e+000dB,-3.85741430441054e+001°)
5.23600436585646e+003	(-1.76164263333259e+000dB,-3.86442884046897e+001°)
5.24807460249668e+003	(-1.76834696559516e+000dB,-3.87145006156258e+001°)
5.26017266390601e+003	(-1.77507207097748e+000dB,-3.87847794642110e+001°)
5.27229861422717e+003	(-1.78181798262145e+000dB,-3.88551247367302e+001°)
5.28445251775075e+003	(-1.78858473353193e+000dB,-3.89255362184598e+001°)
5.29663443891552e+003	(-1.79537235657570e+000dB,-3.89960136936717e+001°)
5.30884444230882e+003	(-1.80218088448037e+000dB,-3.90665569456373e+001°)
5.32108259266688e+003	(-1.80901034983331e+000dB,-3.91371657566317e+001°)
5.33334895487514e+003	(-1.81586078508057e+000dB,-3.92078399079379e+001°)
5.34564359396865e+003	(-1.82273222252584e+000dB,-3.92785791798506e+001°)
5.35796657513234e+003	(-1.82962469432936e+000dB,-3.93493833516812e+001°)
5.37031796370145e+003	(-1.83653823250688e+000dB,-3.94202522017614e+001°)
5.38269782516180e+003	(-1.84347286892856e+000dB,-3.94911855074481e+001°)
5.39510622515020e+003	(-1.85042863531798e+000dB,-3.95621830451275e+001°)
5.40754322945472e+003	(-1.85740556325103e+000dB,-3.96332445902200e+001°)
5.42000890401515e+003	(-1.86440368415490e+000dB,-3.97043699171842e+001°)
5.43250331492324e+003	(-1.87142302930702e+000dB,-3.97755587995220e+001°)
5.44502652842312e+003	(-1.87846362983400e+000dB,-3.98468110097832e+001°)
5.45757861091161e+003	(-1.88552551671064e+000dB,-3.99181263195698e+001°)
5.47015962893862e+003	(-1.89260872075882e+000dB,-3.99895044995413e+001°)
5.48276964920744e+003	(-1.89971327264657e+000dB,-4.00609453194193e+001°)
5.49540873857514e+003	(-1.90683920288694e+000dB,-4.01324485479926e+001°)
5.50807696405293e+003	(-1.91398654183706e+000dB,-4.02040139531217e+001°)
5.52077439280646e+003	(-1.92115531969706e+000dB,-4.02756413017442e+001°)
5.53350109215625e+003	(-1.92834556650910e+000dB,-4.03473303598797e+001°)
5.54625712957799e+003	(-1.93555731215631e+000dB,-4.04190808926351e+001°)
5.55904257270292e+003	(-1.94279058636184e+000dB,-4.04908926642095e+001°)
5.57185748931818e+003	(-1.95004541868781e+000dB,-4.05627654378996e+001°)
5.58470194736718e+003	(-1.95732183853435e+000dB,-4.06346989761051e+001°)
5.59757601494997e+003	(-1.96461987513855e+000dB,-4.07066930403335e+001°)
5.61047976032357e+003	(-1.97193955757354e+000dB,-4.07787473912063e+001°)
5.62341325190236e+003	(-1.97928091474745e+000dB,-4.08508617884638e+001°)
5.63637655825841e+003	(-1.98664397540244e+000dB,-4.09230359909707e+001°)
5.64936974812189e+003	(-1.99402876811377e+000dB,-4.09952697567222e+001°)
5.66239289038139e+003	(-2.00143532128876e+000dB,-4.10675628428487e+001°)
5.67544605408433e+003	(-2.00886366316586e+000dB,-4.11399150056222e+001°)
5.68852930843727e+003	(-2.01631382181369e+000dB,-4.12123260004618e+001°)
5.70164272280632e+003	(-2.02378582513006e+000dB,-4.12847955819394e+001°)
5.71478636671752e+003	(-2.03127970084108e+000dB,-4.13573235037855e+001°)
5.72796030985714e+003	(-2.03879547650011e+000dB,-4.14299095188952e+001°)
5.74116462207212e+003	(-2.04633317948693e+000dB,-4.15025533793341e+001°)
5.75439937337041e+003	(-2.05389283700671e+000dB,-4.15752548363442e+001°)
5.76766463392134e+003	(-2.06147447608916e+000dB,-4.16480136403500e+001°)
5.78096047405601e+003	(-2.06907812358754e+000dB,-4.17208295409646e+001°)
5.79428696426764e+003	(-2.07670380617779e+000dB,-4.17937022869959e+001°)
5.80764417521195e+003	(-2.08435155035756e+000dB,-4.18666316264525e+001°)
5.82103217770754e+003	(-2.09202138244539e+000dB,-4.19396173065503e+001°)
5.83445104273627e+003	(-2.09971332857969e+000dB,-4.20126590737187e+001°)
5.84790084144362e+003	(-2.10742741471796e+000dB,-4.20857566736069e+001°)
5.86138164513910e+003	(-2.11516366663581e+000dB,-4.21589098510901e+001°)
5.87489352529658e+003	(-2.12292210992615e+000dB,-4.22321183502765e+001°)
5.88843655355470e+003	(-2.13070276999823e+000dB,-4.23053819145130e+001°)
5.90201080171725e+003	(-2.13850567207684e+000dB,-4.23787002863925e+001°)
5.91561634175354e+003	(-2.14633084120141e+000dB,-4.24520732077601e+001°)
5.92925324579880e+003	(-2.15417830222515e+000dB,-4.25255004197199e+001°)
5.94292158615452e+003	(-2.16204807981421e+000dB,-4.25989816626416e+001°)
5.95662143528890e+003	(-2.16994019844680e+000dB,-4.26725166761671e+001°)
5.97035286583716e+003	(-2.17785468241241e+000dB,-4.27461051992179e+001°)
5.98411595060198e+003	(-2.18579155581091e+000dB,-4.28197469700010e+001°)
5.99791076255388e+003	(-2.19375084255177e+000dB,-4.28934417260167e+001°)
6.01173737483156e+003	(-2.20173256635320e+000dB,-4.29671892040649e+001°)
6.02559586074235e+003	(-2.20973675074140e+000dB,-4.30409891402525e+001°)
6.03948629376257e+003	(-2.21776341904965e+000dB,-4.31148412700002e+001°)
6.05340874753791e+003	(-2.22581259441761e+000dB,-4.31887453280497e+001°)
6.06736329588382e+003	(-2.23388429979049e+000dB,-4.32627010484707e+001°)
6.08135001278594e+003	(-2.24197855791825e+000dB,-4.33367081646680e+001°)
6.09536897240045e+003	(-2.25009539135481e+000dB,-4.34107664093892e+001°)
6.10942024905448e+003	(-2.25823482245734e+000dB,-4.34848755147314e+001°)
6.12350391724649e+003	(-2.26639687338544e+000dB,-4.35590352121487e+001°)
6.13762005164669e+003	(-2.27458156610038e+000dB,-4.36332452324597e+001°)
6.15176872709743e+003	(-2.28278892236439e+000dB,-4.37075053058548e+001°)
6.16595001861356e+003	(-2.29101896373989e+000dB,-4.37818151619034e+001°)
6.18016400138290e+003	(-2.29927171158875e+000dB,-4.38561745295619e+001°)
6.19441075076655e+003	(-2.30754718707162e+000dB,-4.39305831371809e+001°)
6.20869034229937e+003	(-2.31584541114709e+000dB,-4.40050407125124e+001°)
6.22300285169032e+003	(-2.32416640457112e+000dB,-4.40795469827184e+001°)
6.23734835482292e+003	(-2.33251018789622e+000dB,-4.41541016743776e+001°)
6.25172692775558e+003	(-2.34087678147085e+000dB,-4.42287045134935e+001°)
6.26613864672207e+003	(-2.34926620543865e+000dB,-4.43033552255022e+001°)
6.28058358813189e+003	(-2.35767847973779e+000dB,-4.43780535352802e+001°)
6.29506182857069e+003	(-2.36611362410034e+000dB,-4.44527991671518e+001°)
6.30957344480064e+003	(-2.37457165805153e+000dB,-4.45275918448975e+001°)
6.32411851376090e+003	(-2.38305260090916e+000dB,-4.46024312917616e+001°)
6.33869711256797e+003	(-2.39155647178290e+000dB,-4.46773172304602e+001°)
6.35330931851614e+003	(-2.40008328957369e+000dB,-4.47522493831891e+001°)
6.36795520907785e+003	(-2.40863307297310e+000dB,-4.48272274716320e+001°)
6.38263486190418e+003	(-2.41720584046268e+000dB,-4.49022512169684e+001°)
6.39734835482517e+003	(-2.42580161031340e+000dB,-4.49773203398817e+001°)
6.41209576585030e+003	(-2.43442040058497e+000dB,-4.50524345605675e+001°)
6.42687717316888e+003	(-2.44306222912533e+000dB,-4.51275935987413e+001°)
6.44169265515045e+003	(-2.45172711356999e+000dB,-4.52027971736475e+001°)
6.45654229034523e+003	(-2.46041507134147e+000dB,-4.52780450040667e+001°)
6.47142615748451e+003	(-2.46912611964875e+000dB,-4.53533368083247e+001°)
6.48634433548105e+003	(-2.47786027548671e+000dB,-4.54286723043004e+001°)
6.50129690342957e+003	(-2.48661755563551e+000dB,-4.55040512094344e+001°)
6.51628394060709e+003	(-2.49539797666015e+000dB,-4.55794732407371e+001°)
6.53130552647338e+003	(-2.50420155490984e+000dB,-4.56549381147974e+001°)
6.54636174067141e+003	(-2.51302830651754e+000dB,-4.57304455477907e+001°)
6.56145266302771e+003	(-2.52187824739941e+000dB,-4.58059952554881e+001°)
6.57657837355285e+003	(-2.53075139325430e+000dB,-4.58815869532640e+001°)
6.59173895244186e+003	(-2.53964775956327e+000dB,-4.59572203561054e+001°)
6.60693448007460e+003	(-2.54856736158907e+000dB,-4.60328951786201e+001°)
6.62216503701626e+003	(-2.55751021437570e+000dB,-4.61086111350452e+001°)
6.63743070401773e+003	(-2.56647633274791e+000dB,-4.61843679392561e+001°)
6.65273156201605e+003	(-2.57546573131075e+000dB,-4.62601653047748e+001°)
6.66806769213485e+003	(-2.58447842444908e+000dB,-4.63360029447787e+001°)
6.68343917568477e+003	(-2.59351442632721e+000dB,-4.64118805721093e+001°)
6.69884609416389e+003	(-2.60257375088837e+000dB,-4.64877978992811e+001°)
6.71428852925814e+003	(-2.61165641185437e+000dB,-4.65637546384900e+001°)
6.72976656284179e+003	(-2.62076242272511e+000dB,-4.66397505016226e+001°)
6.74528027697783e+003	(-2.62989179677824e+000dB,-4.67157852002646e+001°)
6.76082975391843e+003	(-2.63904454706871e+000dB,-4.67918584457096e+001°)
6.77641507610536e+003	(-2.64822068642845e+000dB,-4.68679699489685e+001°)
6.79203632617045e+003	(-2.65742022746590e+000dB,-4.69441194207777e+001°)
6.80769358693601e+003	(-2.66664318256574e+000dB,-4.70203065716086e+001°)
6.82338694141529e+003	(-2.67588956388848e+000dB,-4.70965311116762e+001°)
6.83911647281288e+003	(-2.68515938337012e+000dB,-4.71727927509482e+001°)
6.85488226452520e+003	(-2.69445265272182e+000dB,-4.72490911991539e+001°)
6.87068440014090e+003	(-2.70376938342958e+000dB,-4.73254261657933e+001°)
6.88652296344134e+003	(-2.71310958675391e+000dB,-4.74017973601460e+001°)
6.90239803840099e+003	(-2.72247327372952e+000dB,-4.74782044912804e+001°)
6.91830970918794e+003	(-2.73186045516504e+000dB,-4.75546472680628e+001°)
6.93425806016426e+003	(-2.74127114164272e+000dB,-4.76311253991662e+001°)
6.95024317588653e+003	(-2.75070534351817e+000dB,-4.77076385930797e+001°)
6.96626514110625e+003	(-2.76016307092007e+000dB,-4.77841865581176e+001°)
6.98232404077027e+003	(-2.76964433374991e+000dB,-4.78607690024282e+001°)
6.99841996002129e+003	(-2.77914914168179e+000dB,-4.79373856340037e+001°)
7.01455298419826e+003	(-2.78867750416214e+000dB,-4.80140361606885e+001°)
7.03072319883688e+003	(-2.79822943040948e+000dB,-4.80907202901889e+001°)
7.04693068967001e+003	(-2.80780492941428e+000dB,-4.81674377300823e+001°)
7.06317554262816e+003	(-2.81740400993867e+000dB,-4.82441881878262e+001°)
7.07945784383991e+003	(-2.82702668051629e+000dB,-4.83209713707679e+001°)
7.09577767963242e+003	(-2.83667294945209e+000dB,-4.83977869861530e+001°)
7.11213513653182e+003	(-2.84634282482217e+000dB,-4.84746347411354e+001°)
7.12853030126372e+003	(-2.85603631447360e+000dB,-4.85515143427861e+001°)
7.14496326075365e+003	(-2.86575342602429e+000dB,-4.86284254981029e+001°)
7.16143410212754e+003	(-2.87549416686280e+000dB,-4.87053679140192e+001°)
7.17794291271213e+003	(-2.88525854414827e+000dB,-4.87823412974137e+001°)
7.19448978003550e+003	(-2.89504656481024e+000dB,-4.88593453551196e+001°)
7.21107479182750e+003	(-2.90485823554858e+000dB,-4.89363797939341e+001°)
7.22769803602020e+003	(-2.91469356283336e+000dB,-4.90134443206272e+001°)
7.24435960074840e+003	(-2.92455255290477e+000dB,-4.90905386419519e+001°)
7.26105957435004e+003	(-2.93443521177305e+000dB,-4.91676624646527e+001°)
7.27779804536673e+003	(-2.94434154521840e+000dB,-4.92448154954755e+001°)
7.29457510254417e+003	(-2.95427155879094e+000dB,-4.93219974411769e+001°)
7.31139083483265e+003	(-2.96422525781064e+000dB,-4.93992080085334e+001°)
7.32824533138752e+003	(-2.97420264736731e+000dB,-4.94764469043510e+001°)
7.34513868156962e+003	(-2.98420373232053e+000dB,-4.95537138354743e+001°)
7.36207097494583e+003	(-2.99422851729969e+000dB,-4.96310085087963e+001°)
7.37904230128947e+003	(-3.00427700670392e+000dB,-4.97083306312674e+001°)
7.39605275058084e+003	(-3.01434920470214e+000dB,-4.97856799099051e+001°)
7.41310241300763e+003	(-3.02444511523307e+000dB,-4.98630560518030e+001°)
7.43019137896547e+003	(-3.03456474200523e+000dB,-4.99404587641408e+001°)
7.44731973905834e+003	(-3.04470808849699e+000dB,-5.00178877541933e+001°)
7.46448758409911e+003	(-3.05487515795662e+000dB,-5.00953427293396e+001°)
7.48169500510998e+003	(-3.06506595340236e+000dB,-5.01728233970733e+001°)
7.49894209332300e+003	(-3.07528047762243e+000dB,-5.02503294650109e+001°)
7.51622894018049e+003	(-3.08551873317520e+000dB,-5.03278606409021e+001°)
7.53355563733560e+003	(-3.09578072238920e+000dB,-5.04054166326384e+001°)
7.55092227665276e+003	(-3.10606644736323e+000dB,-5.04829971482633e+001°)
7.56832895020817e+003	(-3.11637590996653e+000dB,-5.05606018959810e+001°)
7.58577575029026e+003	(-3.12670911183882e+000dB,-5.06382305841663e+001°)
7.60326276940023e+003	(-3.13706605439048e+000dB,-5.07158829213737e+001°)
7.62079010025253e+003	(-3.14744673880270e+000dB,-5.07935586163467e+001°)
7.63835783577531e+003	(-3.15785116602757e+000dB,-5.08712573780276e+001°)
7.65596606911096e+003	(-3.16827933678833e+000dB,-5.09489789155665e+001°)
7.67361489361659e+003	(-3.17873125157947e+000dB,-5.10267229383309e+001°)
7.69130440286449e+003	(-3.18920691066694e+000dB,-5.11044891559146e+001°)
7.70903469064269e+003	(-3.19970631408837e+000dB,-5.11822772781479e+001°)
7.72680585095541e+003	(-3.21022946165324e+000dB,-5.12600870151060e+001°)
7.74461797802357e+003	(-3.22077635294309e+000dB,-5.13379180771189e+001°)
7.76247116628530e+003	(-3.23134698731179e+000dB,-5.14157701747807e+001°)
7.78036551039641e+003	(-3.24194136388572e+000dB,-5.14936430189587e+001°)
7.79830110523096e+003	(-3.25255948156408e+000dB,-5.15715363208029e+001°)
7.81627804588166e+003	(-3.26320133901908e+000dB,-5.16494497917550e+001°)
7.83429642766048e+003	(-3.27386693469628e+000dB,-5.17273831435581e+001°)
