Freq.	V(cascada)
5.15264231400476e+002	(1.08292338218787e+001dB,-1.63430768249555e+002°)
5.16452038126880e+002	(1.08459079175316e+001dB,-1.63493302665701e+002°)
5.17642583030579e+002	(1.08625522282116e+001dB,-1.63556667508565e+002°)
5.18835872423723e+002	(1.08791657076338e+001dB,-1.63620864144541e+002°)
5.20031912633014e+002	(1.08957473012319e+001dB,-1.63685893884086e+002°)
5.21230709999739e+002	(1.09122959461809e+001dB,-1.63751757980532e+002°)
5.22432270879801e+002	(1.09288105714413e+001dB,-1.63818457628879e+002°)
5.23636601643757e+002	(1.09452900977984e+001dB,-1.63885993964588e+002°)
5.24843708676848e+002	(1.09617334378985e+001dB,-1.63954368062354e+002°)
5.26053598379036e+002	(1.09781394963032e+001dB,-1.64023580934888e+002°)
5.27266277165035e+002	(1.09945071695370e+001dB,-1.64093633531670e+002°)
5.28481751464349e+002	(1.10108353461382e+001dB,-1.64164526737710e+002°)
5.29700027721299e+002	(1.10271229067253e+001dB,-1.64236261372291e+002°)
5.30921112395067e+002	(1.10433687240486e+001dB,-1.64308838187717e+002°)
5.32145011959721e+002	(1.10595716630617e+001dB,-1.64382257868038e+002°)
5.33371732904255e+002	(1.10757305809902e+001dB,-1.64456521027785e+002°)
5.34601281732621e+002	(1.10918443274024e+001dB,-1.64531628210687e+002°)
5.35833664963765e+002	(1.11079117442902e+001dB,-1.64607579888391e+002°)
5.37068889131660e+002	(1.11239316661491e+001dB,-1.64684376459172e+002°)
5.38306960785342e+002	(1.11399029200657e+001dB,-1.64762018246644e+002°)
5.39547886488942e+002	(1.11558243258042e+001dB,-1.64840505498457e+002°)
5.40791672821727e+002	(1.11716946959043e+001dB,-1.64919838385007e+002°)
5.42038326378127e+002	(1.11875128357823e+001dB,-1.65000016998126e+002°)
5.43287853767775e+002	(1.12032775438287e+001dB,-1.65081041349785e+002°)
5.44540261615540e+002	(1.12189876115185e+001dB,-1.65162911370778e+002°)
5.45795556561566e+002	(1.12346418235297e+001dB,-1.65245626909432e+002°)
5.47053745261300e+002	(1.12502389578508e+001dB,-1.65329187730283e+002°)
5.48314834385534e+002	(1.12657777859105e+001dB,-1.65413593512786e+002°)
5.49578830620437e+002	(1.12812570726984e+001dB,-1.65498843849994e+002°)
5.50845740667591e+002	(1.12966755769036e+001dB,-1.65584938247272e+002°)
5.52115571244026e+002	(1.13120320510478e+001dB,-1.65671876120985e+002°)
5.53388329082259e+002	(1.13273252416217e+001dB,-1.65759656797200e+002°)
5.54664020930325e+002	(1.13425538892433e+001dB,-1.65848279510406e+002°)
5.55942653551814e+002	(1.13577167287977e+001dB,-1.65937743402207e+002°)
5.57224233725911e+002	(1.13728124895995e+001dB,-1.66028047520056e+002°)
5.58508768247424e+002	(1.13878398955547e+001dB,-1.66119190815968e+002°)
5.59796263926829e+002	(1.14027976653251e+001dB,-1.66211172145254e+002°)
5.61086727590299e+002	(1.14176845124998e+001dB,-1.66303990265262e+002°)
5.62380166079744e+002	(1.14324991457788e+001dB,-1.66397643834124e+002°)
5.63676586252847e+002	(1.14472402691451e+001dB,-1.66492131409510e+002°)
5.64975994983097e+002	(1.14619065820615e+001dB,-1.66587451447399e+002°)
5.66278399159832e+002	(1.14764967796597e+001dB,-1.66683602300862e+002°)
5.67583805688267e+002	(1.14910095529372e+001dB,-1.66780582218846e+002°)
5.68892221489539e+002	(1.15054435889636e+001dB,-1.66878389344986e+002°)
5.70203653500737e+002	(1.15197975710908e+001dB,-1.66977021716428e+002°)
5.71518108674945e+002	(1.15340701791617e+001dB,-1.67076477262654e+002°)
5.72835593981271e+002	(1.15482600897341e+001dB,-1.67176753804342e+002°)
5.74156116404893e+002	(1.15623659763063e+001dB,-1.67277849052234e+002°)
5.75479682947089e+002	(1.15763865095462e+001dB,-1.67379760606020e+002°)
5.76806300625276e+002	(1.15903203575251e+001dB,-1.67482485953250e+002°)
5.78135976473050e+002	(1.16041661859626e+001dB,-1.67586022468253e+002°)
5.79468717540219e+002	(1.16179226584696e+001dB,-1.67690367411094e+002°)
5.80804530892844e+002	(1.16315884368014e+001dB,-1.67795517926539e+002°)
5.82143423613275e+002	(1.16451621811141e+001dB,-1.67901471043051e+002°)
5.83485402800187e+002	(1.16586425502294e+001dB,-1.68008223671813e+002°)
5.84830475568621e+002	(1.16720282018971e+001dB,-1.68115772605765e+002°)
5.86178649050018e+002	(1.16853177930695e+001dB,-1.68224114518683e+002°)
5.87529930392260e+002	(1.16985099801835e+001dB,-1.68333245964270e+002°)
5.88884326759706e+002	(1.17116034194372e+001dB,-1.68443163375292e+002°)
5.90241845333230e+002	(1.17245967670772e+001dB,-1.68553863062731e+002°)
5.91602493310262e+002	(1.17374886796996e+001dB,-1.68665341214976e+002°)
5.92966277904821e+002	(1.17502778145381e+001dB,-1.68777593897044e+002°)
5.94333206347558e+002	(1.17629628297720e+001dB,-1.68890617049834e+002°)
5.95703285885791e+002	(1.17755423848308e+001dB,-1.69004406489416e+002°)
5.97076523783544e+002	(1.17880151407073e+001dB,-1.69118957906355e+002°)
5.98452927321590e+002	(1.18003797602727e+001dB,-1.69234266865076e+002°)
5.99832503797482e+002	(1.18126349085981e+001dB,-1.69350328803256e+002°)
6.01215260525598e+002	(1.18247792532827e+001dB,-1.69467139031265e+002°)
6.02601204837176e+002	(1.18368114647737e+001dB,-1.69584692731645e+002°)
6.03990344080355e+002	(1.18487302167134e+001dB,-1.69702984958619e+002°)
6.05382685620213e+002	(1.18605341862678e+001dB,-1.69822010637664e+002°)
6.06778236838806e+002	(1.18722220544690e+001dB,-1.69941764565107e+002°)
6.08177005135207e+002	(1.18837925065637e+001dB,-1.70062241407767e+002°)
6.09578997925548e+002	(1.18952442323594e+001dB,-1.70183435702655e+002°)
6.10984222643054e+002	(1.19065759265808e+001dB,-1.70305341856706e+002°)
6.12392686738086e+002	(1.19177862892190e+001dB,-1.70427954146567e+002°)
6.13804397678182e+002	(1.19288740258981e+001dB,-1.70551266718431e+002°)
6.15219362948092e+002	(1.19398378482350e+001dB,-1.70675273587914e+002°)
6.16637590049821e+002	(1.19506764741990e+001dB,-1.70799968639985e+002°)
6.18059086502669e+002	(1.19613886284900e+001dB,-1.70925345628954e+002°)
6.19483859843266e+002	(1.19719730428996e+001dB,-1.71051398178504e+002°)
6.20911917625621e+002	(1.19824284566881e+001dB,-1.71178119781771e+002°)
6.22343267421154e+002	(1.19927536169607e+001dB,-1.71305503801489e+002°)
6.23777916818737e+002	(1.20029472790415e+001dB,-1.71433543470185e+002°)
6.25215873424741e+002	(1.20130082068541e+001dB,-1.71562231890420e+002°)
6.26657144863067e+002	(1.20229351733009e+001dB,-1.71691562035092e+002°)
6.28101738775193e+002	(1.20327269606457e+001dB,-1.71821526747806e+002°)
6.29549662820212e+002	(1.20423823608973e+001dB,-1.71952118743277e+002°)
6.31000924674874e+002	(1.20519001761910e+001dB,-1.72083330607813e+002°)
6.32455532033625e+002	(1.20612792191766e+001dB,-1.72215154799840e+002°)
6.33913492608647e+002	(1.20705183133993e+001dB,-1.72347583650499e+002°)
6.35374814129903e+002	(1.20796162936901e+001dB,-1.72480609364288e+002°)
6.36839504345173e+002	(1.20885720065485e+001dB,-1.72614224019782e+002°)
6.38307571020101e+002	(1.20973843105267e+001dB,-1.72748419570382e+002°)
6.39779021938228e+002	(1.21060520766175e+001dB,-1.72883187845165e+002°)
6.41253864901041e+002	(1.21145741886377e+001dB,-1.73018520549762e+002°)
6.42732107728011e+002	(1.21229495436090e+001dB,-1.73154409267308e+002°)
6.44213758256634e+002	(1.21311770521429e+001dB,-1.73290845459459e+002°)
6.45698824342475e+002	(1.21392556388211e+001dB,-1.73427820467458e+002°)
6.47187313859204e+002	(1.21471842425721e+001dB,-1.73565325513277e+002°)
6.48679234698646e+002	(1.21549618170520e+001dB,-1.73703351700802e+002°)
6.50174594770816e+002	(1.21625873310164e+001dB,-1.73841890017101e+002°)
6.51673402003964e+002	(1.21700597686945e+001dB,-1.73980931333733e+002°)
6.53175664344618e+002	(1.21773781301588e+001dB,-1.74120466408128e+002°)
6.54681389757623e+002	(1.21845414316878e+001dB,-1.74260485885037e+002°)
6.56190586226184e+002	(1.21915487061378e+001dB,-1.74400980298024e+002°)
6.57703261751912e+002	(1.21983990032933e+001dB,-1.74541940071030e+002°)
6.59219424354862e+002	(1.22050913902301e+001dB,-1.74683355519997e+002°)
6.60739082073576e+002	(1.22116249516638e+001dB,-1.74825216854549e+002°)
6.62262242965128e+002	(1.22179987902976e+001dB,-1.74967514179737e+002°)
6.63788915105166e+002	(1.22242120271678e+001dB,-1.75110237497837e+002°)
6.65319106587955e+002	(1.22302638019780e+001dB,-1.75253376710205e+002°)
6.66852825526415e+002	(1.22361532734360e+001dB,-1.75396921619206e+002°)
6.68390080052174e+002	(1.22418796195800e+001dB,-1.75540861930179e+002°)
6.69930878315600e+002	(1.22474420380976e+001dB,-1.75685187253469e+002°)
6.71475228485854e+002	(1.22528397466478e+001dB,-1.75829887106511e+002°)
6.73023138750926e+002	(1.22580719831677e+001dB,-1.75974950915984e+002°)
6.74574617317682e+002	(1.22631380061724e+001dB,-1.76120368019989e+002°)
6.76129672411908e+002	(1.22680370950576e+001dB,-1.76266127670303e+002°)
6.77688312278349e+002	(1.22727685503875e+001dB,-1.76412219034686e+002°)
6.79250545180761e+002	(1.22773316941747e+001dB,-1.76558631199224e+002°)
6.80816379401946e+002	(1.22817258701618e+001dB,-1.76705353170727e+002°)
6.82385823243801e+002	(1.22859504440804e+001dB,-1.76852373879182e+002°)
6.83958885027361e+002	(1.22900048039207e+001dB,-1.76999682180253e+002°)
6.85535573092844e+002	(1.22938883601708e+001dB,-1.77147266857812e+002°)
6.87115895799692e+002	(1.22976005460731e+001dB,-1.77295116626531e+002°)
6.88699861526620e+002	(1.23011408178509e+001dB,-1.77443220134512e+002°)
6.90287478671655e+002	(1.23045086549360e+001dB,-1.77591565965958e+002°)
6.91878755652186e+002	(1.23077035601900e+001dB,-1.77740142643883e+002°)
6.93473700905006e+002	(1.23107250601056e+001dB,-1.77888938632858e+002°)
6.95072322886354e+002	(1.23135727050081e+001dB,-1.78037942341804e+002°)
6.96674630071966e+002	(1.23162460692500e+001dB,-1.78187142126814e+002°)
6.98280630957114e+002	(1.23187447513826e+001dB,-1.78336526294002e+002°)
6.99890334056656e+002	(1.23210683743306e+001dB,-1.78486083102397e+002°)
7.01503747905077e+002	(1.23232165855500e+001dB,-1.78635800766860e+002°)
7.03120881056538e+002	(1.23251890571803e+001dB,-1.78785667461029e+002°)
7.04741742084915e+002	(1.23269854861802e+001dB,-1.78935671320294e+002°)
7.06366339583855e+002	(1.23286055944603e+001dB,-1.79085800444791e+002°)
7.07994682166810e+002	(1.23300491290024e+001dB,-1.79236042902429e+002°)
7.09626778467091e+002	(1.23313158619652e+001dB,-1.79386386731927e+002°)
7.11262637137911e+002	(1.23324055907795e+001dB,-1.79536819945874e+002°)
7.12902266852429e+002	(1.23333181382422e+001dB,-1.79687330533810e+002°)
7.14545676303798e+002	(1.23340533525863e+001dB,-1.79837906465318e+002°)
7.16192874205212e+002	(1.23346111075462e+001dB,-1.79988535693127e+002°)
7.17843869289950e+002	(1.23349913024152e+001dB,1.79860793843768e+002°)
7.19498670311424e+002	(1.23351938620843e+001dB,1.79710094216983e+002°)
7.21157286043224e+002	(1.23352187370776e+001dB,1.79559377505609e+002°)
7.22819725279166e+002	(1.23350659035691e+001dB,1.79408655793078e+002°)
7.24485996833336e+002	(1.23347353633957e+001dB,1.79257941164019e+002°)
7.26156109540142e+002	(1.23342271440578e+001dB,1.79107245701125e+002°)
7.27830072254353e+002	(1.23335412986963e+001dB,1.78956581481998e+002°)
7.29507893851154e+002	(1.23326779060821e+001dB,1.78805960576029e+002°)
7.31189583226188e+002	(1.23316370705730e+001dB,1.78655395041257e+002°)
7.32875149295605e+002	(1.23304189220702e+001dB,1.78504896921247e+002°)
7.34564600996107e+002	(1.23290236159592e+001dB,1.78354478241982e+002°)
7.36257947285001e+002	(1.23274513330476e+001dB,1.78204151008755e+002°)
7.37955197140238e+002	(1.23257022794788e+001dB,1.78053927203075e+002°)
7.39656359560470e+002	(1.23237766866486e+001dB,1.77903818779608e+002°)
7.41361443565089e+002	(1.23216748111009e+001dB,1.77753837663111e+002°)
7.43070458194282e+002	(1.23193969344182e+001dB,1.77603995745394e+002°)
7.44783412509074e+002	(1.23169433631007e+001dB,1.77454304882318e+002°)
7.46500315591378e+002	(1.23143144284328e+001dB,1.77304776890789e+002°)
7.48221176544043e+002	(1.23115104863419e+001dB,1.77155423545801e+002°)
7.49946004490904e+002	(1.23085319172433e+001dB,1.77006256577495e+002°)
7.51674808576825e+002	(1.23053791258828e+001dB,1.76857287668249e+002°)
7.53407597967754e+002	(1.23020525411568e+001dB,1.76708528449798e+002°)
7.55144381850768e+002	(1.22985526159395e+001dB,1.76559990500386e+002°)
7.56885169434122e+002	(1.22948798268797e+001dB,1.76411685341961e+002°)
7.58629969947299e+002	(1.22910346742109e+001dB,1.76263624437384e+002°)
7.60378792641058e+002	(1.22870176815313e+001dB,1.76115819187704e+002°)
7.62131646787481e+002	(1.22828293955901e+001dB,1.75968280929453e+002°)
7.63888541680028e+002	(1.22784703860573e+001dB,1.75821020931980e+002°)
7.65649486633580e+002	(1.22739412452840e+001dB,1.75674050394844e+002°)
7.67414490984492e+002	(1.22692425880610e+001dB,1.75527380445233e+002°)
7.69183564090642e+002	(1.22643750513634e+001dB,1.75381022135434e+002°)
7.70956715331478e+002	(1.22593392940883e+001dB,1.75234986440357e+002°)
7.72733954108072e+002	(1.22541359967827e+001dB,1.75089284255090e+002°)
7.74515289843168e+002	(1.22487658613724e+001dB,1.74943926392526e+002°)
7.76300731981230e+002	(1.22432296108717e+001dB,1.74798923581011e+002°)
7.78090289988495e+002	(1.22375279890932e+001dB,1.74654286462066e+002°)
7.79883973353020e+002	(1.22316617603504e+001dB,1.74510025588158e+002°)
7.81681791584737e+002	(1.22256317091531e+001dB,1.74366151420510e+002°)
7.83483754215499e+002	(1.22194386398928e+001dB,1.74222674326985e+002°)
7.85289870799133e+002	(1.22130833765263e+001dB,1.74079604580004e+002°)
7.87100150911488e+002	(1.22065667622557e+001dB,1.73936952354540e+002°)
7.88914604150489e+002	(1.21998896591927e+001dB,1.73794727726154e+002°)
7.90733240136188e+002	(1.21930529480326e+001dB,1.73652940669099e+002°)
7.92556068510811e+002	(1.21860575277046e+001dB,1.73511601054468e+002°)
7.94383098938813e+002	(1.21789043150375e+001dB,1.73370718648418e+002°)
7.96214341106926e+002	(1.21715942444027e+001dB,1.73230303110440e+002°)
7.98049804724216e+002	(1.21641282673674e+001dB,1.73090363991690e+002°)
7.99889499522126e+002	(1.21565073523354e+001dB,1.72950910733396e+002°)
8.01733435254537e+002	(1.21487324841822e+001dB,1.72811952665294e+002°)
8.03581621697811e+002	(1.21408046638981e+001dB,1.72673499004157e+002°)
8.05434068650849e+002	(1.21327249082143e+001dB,1.72535558852369e+002°)
8.07290785935141e+002	(1.21244942492366e+001dB,1.72398141196555e+002°)
8.09151783394816e+002	(1.21161137340709e+001dB,1.72261254906294e+002°)
8.11017070896698e+002	(1.21075844244460e+001dB,1.72124908732859e+002°)
8.12886658330356e+002	(1.20989073963399e+001dB,1.71989111308060e+002°)
8.14760555608155e+002	(1.20900837395965e+001dB,1.71853871143111e+002°)
8.16638772665314e+002	(1.20811145575471e+001dB,1.71719196627584e+002°)
8.18521319459951e+002	(1.20720009666255e+001dB,1.71585096028404e+002°)
8.20408205973143e+002	(1.20627440959886e+001dB,1.71451577488932e+002°)
8.22299442208973e+002	(1.20533450871267e+001dB,1.71318649028075e+002°)
8.24195038194589e+002	(1.20438050934826e+001dB,1.71186318539484e+002°)
8.26095003980251e+002	(1.20341252800639e+001dB,1.71054593790800e+002°)
8.27999349639389e+002	(1.20243068230572e+001dB,1.70923482422958e+002°)
8.29908085268654e+002	(1.20143509094487e+001dB,1.70792991949559e+002°)
8.31821220987972e+002	(1.20042587366283e+001dB,1.70663129756294e+002°)
8.33738766940599e+002	(1.19940315120155e+001dB,1.70533903100426e+002°)
8.35660733293171e+002	(1.19836704526691e+001dB,1.70405319110339e+002°)
8.37587130235764e+002	(1.19731767849071e+001dB,1.70277384785128e+002°)
8.39517967981942e+002	(1.19625517439274e+001dB,1.70150106994264e+002°)
8.41453256768815e+002	(1.19517965734243e+001dB,1.70023492477297e+002°)
8.43393006857091e+002	(1.19409125252107e+001dB,1.69897547843637e+002°)
8.45337228531133e+002	(1.19299008588433e+001dB,1.69772279572360e+002°)
8.47285932099009e+002	(1.19187628412480e+001dB,1.69647694012096e+002°)
8.49239127892552e+002	(1.19074997463467e+001dB,1.69523797380946e+002°)
8.51196826267412e+002	(1.18961128546882e+001dB,1.69400595766478e+002°)
8.53159037603111e+002	(1.18846034530815e+001dB,1.69278095125746e+002°)
8.55125772303098e+002	(1.18729728342318e+001dB,1.69156301285381e+002°)
8.57097040794804e+002	(1.18612222963766e+001dB,1.69035219941713e+002°)
8.59072853529700e+002	(1.18493531429323e+001dB,1.68914856660965e+002°)
8.61053220983346e+002	(1.18373666821312e+001dB,1.68795216879471e+002°)
8.63038153655455e+002	(1.18252642266808e+001dB,1.68676305903956e+002°)
8.65027662069942e+002	(1.18130470934070e+001dB,1.68558128911857e+002°)
8.67021756774982e+002	(1.18007166029112e+001dB,1.68440690951681e+002°)
8.69020448343067e+002	(1.17882740792332e+001dB,1.68323996943428e+002°)
8.71023747371061e+002	(1.17757208495143e+001dB,1.68208051679030e+002°)
8.73031664480255e+002	(1.17630582436597e+001dB,1.68092859822848e+002°)
8.75044210316427e+002	(1.17502875940161e+001dB,1.67978425912216e+002°)
8.77061395549894e+002	(1.17374102350450e+001dB,1.67864754357996e+002°)
8.79083230875572e+002	(1.17244275030038e+001dB,1.67751849445201e+002°)
8.81109727013029e+002	(1.17113407356298e+001dB,1.67639715333651e+002°)
8.83140894706547e+002	(1.16981512718316e+001dB,1.67528356058644e+002°)
8.85176744725175e+002	(1.16848604513819e+001dB,1.67417775531684e+002°)
8.87217287862787e+002	(1.16714696146152e+001dB,1.67307977541234e+002°)
8.89262534938139e+002	(1.16579801021363e+001dB,1.67198965753508e+002°)
8.91312496794928e+002	(1.16443932545230e+001dB,1.67090743713288e+002°)
8.93367184301848e+002	(1.16307104120444e+001dB,1.66983314844768e+002°)
8.95426608352646e+002	(1.16169329143772e+001dB,1.66876682452445e+002°)
8.97490779866185e+002	(1.16030621003306e+001dB,1.66770849722021e+002°)
8.99559709786497e+002	(1.15890993075761e+001dB,1.66665819721337e+002°)
9.01633409082841e+002	(1.15750458723770e+001dB,1.66561595401348e+002°)
9.03711888749765e+002	(1.15609031293352e+001dB,1.66458179597091e+002°)
9.05795159807162e+002	(1.15466724111308e+001dB,1.66355575028720e+002°)
9.07883233300326e+002	(1.15323550482705e+001dB,1.66253784302519e+002°)
9.09976120300017e+002	(1.15179523688478e+001dB,1.66152809911979e+002°)
9.12073831902512e+002	(1.15034656983004e+001dB,1.66052654238863e+002°)
9.14176379229669e+002	(1.14888963591760e+001dB,1.65953319554313e+002°)
9.16283773428986e+002	(1.14742456709036e+001dB,1.65854808019962e+002°)
9.18396025673656e+002	(1.14595149495713e+001dB,1.65757121689075e+002°)
9.20513147162631e+002	(1.14447055077070e+001dB,1.65660262507699e+002°)
9.22635149120677e+002	(1.14298186540652e+001dB,1.65564232315833e+002°)
9.24762042798439e+002	(1.14148556934206e+001dB,1.65469032848609e+002°)
9.26893839472494e+002	(1.13998179263659e+001dB,1.65374665737499e+002°)
9.29030550445416e+002	(1.13847066491141e+001dB,1.65281132511513e+002°)
9.31172187045835e+002	(1.13695231533081e+001dB,1.65188434598431e+002°)
9.33318760628494e+002	(1.13542687258341e+001dB,1.65096573326039e+002°)
9.35470282574313e+002	(1.13389446486395e+001dB,1.65005549923373e+002°)
9.37626764290447e+002	(1.13235521985595e+001dB,1.64915365521969e+002°)
9.39788217210347e+002	(1.13080926471441e+001dB,1.64826021157130e+002°)
9.41954652793822e+002	(1.12925672604957e+001dB,1.64737517769203e+002°)
9.44126082527097e+002	(1.12769772991063e+001dB,1.64649856204840e+002°)
9.46302517922877e+002	(1.12613240177013e+001dB,1.64563037218308e+002°)
9.48483970520405e+002	(1.12456086650949e+001dB,1.64477061472754e+002°)
9.50670451885526e+002	(1.12298324840406e+001dB,1.64391929541516e+002°)
9.52861973610746e+002	(1.12139967110907e+001dB,1.64307641909408e+002°)
9.55058547315296e+002	(1.11981025764629e+001dB,1.64224198974037e+002°)
9.57260184645191e+002	(1.11821513039129e+001dB,1.64141601047100e+002°)
9.59466897273292e+002	(1.11661441106003e+001dB,1.64059848355673e+002°)
9.61678696899371e+002	(1.11500822069789e+001dB,1.63978941043546e+002°)
9.63895595250168e+002	(1.11339667966713e+001dB,1.63898879172506e+002°)
9.66117604079459e+002	(1.11177990763622e+001dB,1.63819662723658e+002°)
9.68344735168112e+002	(1.11015802356941e+001dB,1.63741291598721e+002°)
9.70577000324155e+002	(1.10853114571571e+001dB,1.63663765621333e+002°)
9.72814411382836e+002	(1.10689939159985e+001dB,1.63587084538362e+002°)
9.75056980206685e+002	(1.10526287801277e+001dB,1.63511248021182e+002°)
9.77304718685579e+002	(1.10362172100228e+001dB,1.63436255667000e+002°)
9.79557638736804e+002	(1.10197603586549e+001dB,1.63362107000115e+002°)
9.81815752305117e+002	(1.10032593713981e+001dB,1.63288801473228e+002°)
9.84079071362813e+002	(1.09867153859577e+001dB,1.63216338468714e+002°)
9.86347607909783e+002	(1.09701295322987e+001dB,1.63144717299896e+002°)
9.88621373973581e+002	(1.09535029325760e+001dB,1.63073937212324e+002°)
9.90900381609491e+002	(1.09368367010686e+001dB,1.63003997385035e+002°)
9.93184642900582e+002	(1.09201319441230e+001dB,1.62934896931807e+002°)
9.95474169957782e+002	(1.09033897600929e+001dB,1.62866634902416e+002°)
9.97768974919934e+002	(1.08866112392886e+001dB,1.62799210283872e+002°)
1.00006906995387e+003	(1.08697974639253e+001dB,1.62732622001664e+002°)
1.00237446725445e+003	(1.08529495080796e+001dB,1.62666868920971e+002°)
1.00468517904468e+003	(1.08360684376490e+001dB,1.62601949847897e+002°)
1.00700121757572e+003	(1.08191553103062e+001dB,1.62537863530664e+002°)
1.00932259512696e+003	(1.08022111754709e+001dB,1.62474608660826e+002°)
1.01164932400614e+003	(1.07852370742747e+001dB,1.62412183874446e+002°)
1.01398141654932e+003	(1.07682340395316e+001dB,1.62350587753286e+002°)
1.01631888512103e+003	(1.07512030957150e+001dB,1.62289818825971e+002°)
1.01866174211430e+003	(1.07341452589305e+001dB,1.62229875569147e+002°)
1.02100999995072e+003	(1.07170615369030e+001dB,1.62170756408635e+002°)
1.02336367108052e+003	(1.06999529289519e+001dB,1.62112459720562e+002°)
1.02572276798264e+003	(1.06828204259846e+001dB,1.62054983832497e+002°)
1.02808730316476e+003	(1.06656650104805e+001dB,1.61998327024556e+002°)
1.03045728916342e+003	(1.06484876564862e+001dB,1.61942487530511e+002°)
1.03283273854405e+003	(1.06312893296079e+001dB,1.61887463538879e+002°)
1.03521366390104e+003	(1.06140709870081e+001dB,1.61833253194007e+002°)
1.03760007785783e+003	(1.05968335774070e+001dB,1.61779854597128e+002°)
1.03999199306694e+003	(1.05795780410832e+001dB,1.61727265807440e+002°)
1.04238942221007e+003	(1.05623053098774e+001dB,1.61675484843118e+002°)
1.04479237799814e+003	(1.05450163072013e+001dB,1.61624509682372e+002°)
1.04720087317140e+003	(1.05277119480439e+001dB,1.61574338264453e+002°)
1.04961492049945e+003	(1.05103931389854e+001dB,1.61524968490654e+002°)
1.05203453278132e+003	(1.04930607782083e+001dB,1.61476398225317e+002°)
1.05445972284555e+003	(1.04757157555151e+001dB,1.61428625296806e+002°)
1.05689050355026e+003	(1.04583589523429e+001dB,1.61381647498468e+002°)
1.05932688778322e+003	(1.04409912417836e+001dB,1.61335462589598e+002°)
1.06176888846188e+003	(1.04236134886063e+001dB,1.61290068296378e+002°)
1.06421651853349e+003	(1.04062265492809e+001dB,1.61245462312798e+002°)
1.06666979097514e+003	(1.03888312720000e+001dB,1.61201642301581e+002°)
1.06912871879384e+003	(1.03714284967068e+001dB,1.61158605895083e+002°)
1.07159331502658e+003	(1.03540190551249e+001dB,1.61116350696179e+002°)
1.07406359274041e+003	(1.03366037707869e+001dB,1.61074874279136e+002°)
1.07653956503248e+003	(1.03191834590632e+001dB,1.61034174190492e+002°)
1.07902124503016e+003	(1.03017589271996e+001dB,1.60994247949887e+002°)
1.08150864589106e+003	(1.02843309743472e+001dB,1.60955093050910e+002°)
1.08400178080315e+003	(1.02669003916017e+001dB,1.60916706961931e+002°)
1.08650066298477e+003	(1.02494679620362e+001dB,1.60879087126883e+002°)
1.08900530568474e+003	(1.02320344607426e+001dB,1.60842230966099e+002°)
1.09151572218244e+003	(1.02146006548697e+001dB,1.60806135877066e+002°)
1.09403192578784e+003	(1.01971673036648e+001dB,1.60770799235215e+002°)
1.09655392984161e+003	(1.01797351585130e+001dB,1.60736218394669e+002°)
1.09908174771515e+003	(1.01623049629834e+001dB,1.60702390689004e+002°)
1.10161539281070e+003	(1.01448774528694e+001dB,1.60669313431966e+002°)
1.10415487856141e+003	(1.01274533562362e+001dB,1.60636983918201e+002°)
1.10670021843137e+003	(1.01100333934667e+001dB,1.60605399423967e+002°)
1.10925142591572e+003	(1.00926182773038e+001dB,1.60574557207824e+002°)
1.11180851454070e+003	(1.00752087129019e+001dB,1.60544454511322e+002°)
1.11437149786376e+003	(1.00578053978769e+001dB,1.60515088559672e+002°)
1.11694038947356e+003	(1.00404090223500e+001dB,1.60486456562400e+002°)
1.11951520299012e+003	(1.00230202690006e+001dB,1.60458555713999e+002°)
1.12209595206484e+003	(1.00056398131167e+001dB,1.60431383194568e+002°)
1.12468265038059e+003	(9.98826832264612e+000dB,1.60404936170428e+002°)
1.12727531165180e+003	(9.97090645824519e+000dB,1.60379211794735e+002°)
1.12987394962450e+003	(9.95355487333885e+000dB,1.60354207208080e+002°)
1.13247857807640e+003	(9.93621421416177e+000dB,1.60329919539078e+002°)
1.13508921081699e+003	(9.91888511982286e+000dB,1.60306345904946e+002°)
1.13770586168758e+003	(9.90156822235332e+000dB,1.60283483412063e+002°)
1.14032854456139e+003	(9.88426414676126e+000dB,1.60261329156529e+002°)
1.14295727334363e+003	(9.86697351108897e+000dB,1.60239880224701e+002°)
1.14559206197155e+003	(9.84969692646534e+000dB,1.60219133693731e+002°)
1.14823292441455e+003	(9.83243499716168e+000dB,1.60199086632081e+002°)
1.15087987467421e+003	(9.81518832064949e+000dB,1.60179736100040e+002°)
1.15353292678439e+003	(9.79795748765359e+000dB,1.60161079150212e+002°)
1.15619209481133e+003	(9.78074308221045e+000dB,1.60143112828013e+002°)
1.15885739285365e+003	(9.76354568172636e+000dB,1.60125834172147e+002°)
1.16152883504251e+003	(9.74636585702672e+000dB,1.60109240215068e+002°)
1.16420643554163e+003	(9.72920417242411e+000dB,1.60093327983449e+002°)
1.16689020854738e+003	(9.71206118576576e+000dB,1.60078094498616e+002°)
1.16958016828885e+003	(9.69493744849575e+000dB,1.60063536776990e+002°)
1.17227632902795e+003	(9.67783350571111e+000dB,1.60049651830517e+002°)
1.17497870505944e+003	(9.66074989621868e+000dB,1.60036436667086e+002°)
1.17768731071107e+003	(9.64368715259338e+000dB,1.60023888290934e+002°)
1.18040216034358e+003	(9.62664580123604e+000dB,1.60012003703040e+002°)
1.18312326835084e+003	(9.60962636242931e+000dB,1.60000779901525e+002°)
1.18585064915989e+003	(9.59262935039577e+000dB,1.59990213882025e+002°)
1.18858431723103e+003	(9.57565527335805e+000dB,1.59980302638062e+002°)
