Freq.	V(cascada)
6.65319106587955e+002	(-1.22279010906810e+001dB,1.75061454684684e+002°)
6.66852825526415e+002	(-1.22338042741166e+001dB,1.75204451261880e+002°)
6.68390080052174e+002	(-1.22395445813551e+001dB,1.75347843063267e+002°)
6.69930878315600e+002	(-1.22451212090751e+001dB,1.75491619722747e+002°)
6.71475228485854e+002	(-1.22505333738451e+001dB,1.75635770781257e+002°)
6.73023138750926e+002	(-1.22557803124393e+001dB,1.75780285688916e+002°)
6.74574617317682e+002	(-1.22608612821397e+001dB,1.75925153807197e+002°)
6.76129672411908e+002	(-1.22657755610313e+001dB,1.76070364411181e+002°)
6.77688312278349e+002	(-1.22705224482892e+001dB,1.76215906691809e+002°)
6.79250545180761e+002	(-1.22751012644699e+001dB,1.76361769758256e+002°)
6.80816379401946e+002	(-1.22795113517759e+001dB,1.76507942640303e+002°)
6.82385823243801e+002	(-1.22837520743320e+001dB,1.76654414290781e+002°)
6.83958885027361e+002	(-1.22878228184441e+001dB,1.76801173588039e+002°)
6.85535573092844e+002	(-1.22917229928442e+001dB,1.76948209338503e+002°)
6.87115895799692e+002	(-1.22954520289452e+001dB,1.77095510279223e+002°)
6.88699861526620e+002	(-1.22990093810639e+001dB,1.77243065080506e+002°)
6.90287478671655e+002	(-1.23023945266592e+001dB,1.77390862348561e+002°)
6.91878755652186e+002	(-1.23056069665421e+001dB,1.77538890628224e+002°)
6.93473700905006e+002	(-1.23086462250841e+001dB,1.77687138405666e+002°)
6.95072322886354e+002	(-1.23115118504261e+001dB,1.77835594111188e+002°)
6.96674630071966e+002	(-1.23142034146518e+001dB,1.77984246122033e+002°)
6.98280630957114e+002	(-1.23167205139894e+001dB,1.78133082765221e+002°)
6.99890334056656e+002	(-1.23190627689586e+001dB,1.78282092320431e+002°)
7.01503747905077e+002	(-1.23212298245515e+001dB,1.78431263022890e+002°)
7.03120881056538e+002	(-1.23232213503695e+001dB,1.78580583066350e+002°)
7.04741742084915e+002	(-1.23250370407721e+001dB,1.78730040606020e+002°)
7.06366339583855e+002	(-1.23266766150074e+001dB,1.78879623761540e+002°)
7.07994682166810e+002	(-1.23281398173213e+001dB,1.79029320620036e+002°)
7.09626778467091e+002	(-1.23294264170774e+001dB,1.79179119239109e+002°)
7.11262637137911e+002	(-1.23305362088536e+001dB,1.79329007649909e+002°)
7.12902266852429e+002	(-1.23314690125273e+001dB,1.79478973860189e+002°)
7.14545676303798e+002	(-1.23322246733531e+001dB,1.79629005857414e+002°)
7.16192874205212e+002	(-1.23328030620296e+001dB,1.79779091611818e+002°)
7.17843869289950e+002	(-1.23332040747535e+001dB,1.79929219079541e+002°)
7.19498670311424e+002	(-1.23334276332696e+001dB,-1.79920623794266e+002°)
7.21157286043224e+002	(-1.23334736848892e+001dB,-1.79770449072303e+002°)
7.22819725279166e+002	(-1.23333422025317e+001dB,-1.79620268822009e+002°)
7.24485996833336e+002	(-1.23330331847227e+001dB,-1.79470095112437e+002°)
7.26156109540142e+002	(-1.23325466555930e+001dB,-1.79319940011090e+002°)
7.27830072254353e+002	(-1.23318826648798e+001dB,-1.79169815580810e+002°)
7.29507893851154e+002	(-1.23310412878858e+001dB,-1.79019733876657e+002°)
7.31189583226188e+002	(-1.23300226254660e+001dB,-1.78869706942756e+002°)
7.32875149295605e+002	(-1.23288268039685e+001dB,-1.78719746809208e+002°)
7.34564600996107e+002	(-1.23274539751848e+001dB,-1.78569865488969e+002°)
7.36257947285001e+002	(-1.23259043162826e+001dB,-1.78420074974777e+002°)
7.37955197140238e+002	(-1.23241780297314e+001dB,-1.78270387236017e+002°)
7.39656359560470e+002	(-1.23222753432100e+001dB,-1.78120814215705e+002°)
7.41361443565089e+002	(-1.23201965095079e+001dB,-1.77971367827422e+002°)
7.43070458194282e+002	(-1.23179418064221e+001dB,-1.77822059952266e+002°)
7.44783412509074e+002	(-1.23155115366320e+001dB,-1.77672902435869e+002°)
7.46500315591378e+002	(-1.23129060275661e+001dB,-1.77523907085397e+002°)
7.48221176544043e+002	(-1.23101256312702e+001dB,-1.77375085666578e+002°)
7.49946004490904e+002	(-1.23071707242509e+001dB,-1.77226449900785e+002°)
7.51674808576825e+002	(-1.23040417073135e+001dB,-1.77078011462113e+002°)
7.53407597967754e+002	(-1.23007390053928e+001dB,-1.76929781974539e+002°)
7.55144381850768e+002	(-1.22972630673766e+001dB,-1.76781773009006e+002°)
7.56885169434122e+002	(-1.22936143659110e+001dB,-1.76633996080685e+002°)
7.58629969947299e+002	(-1.22897933971983e+001dB,-1.76486462646171e+002°)
7.60378792641058e+002	(-1.22858006807958e+001dB,-1.76339184100755e+002°)
7.62131646787481e+002	(-1.22816367593953e+001dB,-1.76192171775683e+002°)
7.63888541680028e+002	(-1.22773021985871e+001dB,-1.76045436935570e+002°)
7.65649486633580e+002	(-1.22727975866449e+001dB,-1.75898990775727e+002°)
7.67414490984492e+002	(-1.22681235342606e+001dB,-1.75752844419601e+002°)
7.69183564090642e+002	(-1.22632806743045e+001dB,-1.75607008916258e+002°)
7.70956715331478e+002	(-1.22582696615569e+001dB,-1.75461495237900e+002°)
7.72733954108072e+002	(-1.22530911724590e+001dB,-1.75316314277387e+002°)
7.74515289843168e+002	(-1.22477459048092e+001dB,-1.75171476845929e+002°)
7.76300731981230e+002	(-1.22422345775037e+001dB,-1.75026993670665e+002°)
7.78090289988495e+002	(-1.22365579302307e+001dB,-1.74882875392440e+002°)
7.79883973353020e+002	(-1.22307167231883e+001dB,-1.74739132563530e+002°)
7.81681791584737e+002	(-1.22247117367686e+001dB,-1.74595775645466e+002°)
7.83483754215499e+002	(-1.22185437712547e+001dB,-1.74452815006919e+002°)
7.85289870799133e+002	(-1.22122136464976e+001dB,-1.74310260921638e+002°)
7.87100150911488e+002	(-1.22057222016063e+001dB,-1.74168123566372e+002°)
7.88914604150489e+002	(-1.21990702946080e+001dB,-1.74026413018988e+002°)
7.90733240136188e+002	(-1.21922588021243e+001dB,-1.73885139256513e+002°)
7.92556068510811e+002	(-1.21852886190242e+001dB,-1.73744312153301e+002°)
7.94383098938813e+002	(-1.21781606580948e+001dB,-1.73603941479230e+002°)
7.96214341106926e+002	(-1.21708758496817e+001dB,-1.73464036898006e+002°)
7.98049804724216e+002	(-1.21634351413382e+001dB,-1.73324607965469e+002°)
7.99889499522126e+002	(-1.21558394974800e+001dB,-1.73185664127979e+002°)
8.01733435254537e+002	(-1.21480898990135e+001dB,-1.73047214720875e+002°)
8.03581621697811e+002	(-1.21401873429817e+001dB,-1.72909268966985e+002°)
8.05434068650849e+002	(-1.21321328421963e+001dB,-1.72771835975184e+002°)
8.07290785935141e+002	(-1.21239274248622e+001dB,-1.72634924739054e+002°)
8.09151783394816e+002	(-1.21155721342130e+001dB,-1.72498544135546e+002°)
8.11017070896698e+002	(-1.21070680281409e+001dB,-1.72362702923734e+002°)
8.12886658330356e+002	(-1.20984161788033e+001dB,-1.72227409743674e+002°)
8.14760555608155e+002	(-1.20896176722631e+001dB,-1.72092673115224e+002°)
8.16638772665314e+002	(-1.20806736080980e+001dB,-1.71958501437008e+002°)
8.18521319459951e+002	(-1.20715850990255e+001dB,-1.71824902985423e+002°)
8.20408205973143e+002	(-1.20623532705114e+001dB,-1.71691885913690e+002°)
8.22299442208973e+002	(-1.20529792604011e+001dB,-1.71559458250957e+002°)
8.24195038194589e+002	(-1.20434642185170e+001dB,-1.71427627901519e+002°)
8.26095003980251e+002	(-1.20338093062912e+001dB,-1.71296402644008e+002°)
8.27999349639389e+002	(-1.20240156963720e+001dB,-1.71165790130742e+002°)
8.29908085268654e+002	(-1.20140845722420e+001dB,-1.71035797887048e+002°)
8.31821220987972e+002	(-1.20040171278317e+001dB,-1.70906433310699e+002°)
8.33738766940599e+002	(-1.19938145671378e+001dB,-1.70777703671389e+002°)
8.35660733293171e+002	(-1.19834781038427e+001dB,-1.70649616110253e+002°)
8.37587130235764e+002	(-1.19730089609264e+001dB,-1.70522177639489e+002°)
8.39517967981942e+002	(-1.19624083702937e+001dB,-1.70395395141974e+002°)
8.41453256768815e+002	(-1.19516775723868e+001dB,-1.70269275370980e+002°)
8.43393006857091e+002	(-1.19408178158145e+001dB,-1.70143824949935e+002°)
8.45337228531133e+002	(-1.19298303569739e+001dB,-1.70019050372237e+002°)
8.47285932099009e+002	(-1.19187164596757e+001dB,-1.69894958001117e+002°)
8.49239127892552e+002	(-1.19074773947724e+001dB,-1.69771554069569e+002°)
8.51196826267412e+002	(-1.18961144397932e+001dB,-1.69648844680309e+002°)
8.53159037603111e+002	(-1.18846288785712e+001dB,-1.69526835805802e+002°)
8.55125772303098e+002	(-1.18730220008871e+001dB,-1.69405533288348e+002°)
8.57097040794804e+002	(-1.18612951020965e+001dB,-1.69284942840200e+002°)
8.59072853529700e+002	(-1.18494494827888e+001dB,-1.69165070043709e+002°)
8.61053220983346e+002	(-1.18374864484157e+001dB,-1.69045920351610e+002°)
8.63038153655455e+002	(-1.18254073089515e+001dB,-1.68927499087209e+002°)
8.65027662069942e+002	(-1.18132133785398e+001dB,-1.68809811444744e+002°)
8.67021756774982e+002	(-1.18009059751523e+001dB,-1.68692862489743e+002°)
8.69020448343067e+002	(-1.17884864202457e+001dB,-1.68576657159413e+002°)
8.71023747371061e+002	(-1.17759560384272e+001dB,-1.68461200263068e+002°)
8.73031664480255e+002	(-1.17633161571201e+001dB,-1.68346496482646e+002°)
8.75044210316427e+002	(-1.17505681062440e+001dB,-1.68232550373209e+002°)
8.77061395549894e+002	(-1.17377132178743e+001dB,-1.68119366363530e+002°)
8.79083230875572e+002	(-1.17247528259403e+001dB,-1.68006948756679e+002°)
8.81109727013029e+002	(-1.17116882659028e+001dB,-1.67895301730665e+002°)
8.83140894706547e+002	(-1.16985208744353e+001dB,-1.67784429339138e+002°)
8.85176744725175e+002	(-1.16852519891369e+001dB,-1.67674335512056e+002°)
8.87217287862787e+002	(-1.16718829482116e+001dB,-1.67565024056501e+002°)
8.89262534938139e+002	(-1.16584150901864e+001dB,-1.67456498657372e+002°)
8.91312496794928e+002	(-1.16448497536159e+001dB,-1.67348762878265e+002°)
8.93367184301848e+002	(-1.16311882767881e+001dB,-1.67241820162300e+002°)
8.95426608352646e+002	(-1.16174319974529e+001dB,-1.67135673832980e+002°)
8.97490779866185e+002	(-1.16035822525441e+001dB,-1.67030327095098e+002°)
8.99559709786497e+002	(-1.15896403779051e+001dB,-1.66925783035676e+002°)
9.01633409082841e+002	(-1.15756077080218e+001dB,-1.66822044624895e+002°)
9.03711888749765e+002	(-1.15614855757643e+001dB,-1.66719114717127e+002°)
9.05795159807162e+002	(-1.15472753121348e+001dB,-1.66616996051868e+002°)
9.07883233300326e+002	(-1.15329782460092e+001dB,-1.66515691254829e+002°)
9.09976120300017e+002	(-1.15185957038946e+001dB,-1.66415202838963e+002°)
9.12073831902512e+002	(-1.15041290096960e+001dB,-1.66315533205532e+002°)
9.14176379229669e+002	(-1.14895794844698e+001dB,-1.66216684645213e+002°)
9.16283773428986e+002	(-1.14749484462080e+001dB,-1.66118659339198e+002°)
9.18396025673656e+002	(-1.14602372096021e+001dB,-1.66021459360325e+002°)
9.20513147162631e+002	(-1.14454470858309e+001dB,-1.65925086674240e+002°)
9.22635149120677e+002	(-1.14305793823519e+001dB,-1.65829543140530e+002°)
9.24762042798439e+002	(-1.14156354026787e+001dB,-1.65734830513937e+002°)
9.26893839472494e+002	(-1.14006164461925e+001dB,-1.65640950445530e+002°)
9.29030550445416e+002	(-1.13855238079426e+001dB,-1.65547904483909e+002°)
9.31172187045835e+002	(-1.13703587784477e+001dB,-1.65455694076422e+002°)
9.33318760628494e+002	(-1.13551226435137e+001dB,-1.65364320570427e+002°)
9.35470282574313e+002	(-1.13398166840544e+001dB,-1.65273785214475e+002°)
9.37626764290447e+002	(-1.13244421759070e+001dB,-1.65184089159620e+002°)
9.39788217210347e+002	(-1.13090003896751e+001dB,-1.65095233460628e+002°)
9.41954652793822e+002	(-1.12934925905469e+001dB,-1.65007219077275e+002°)
9.44126082527097e+002	(-1.12779200381465e+001dB,-1.64920046875612e+002°)
9.46302517922877e+002	(-1.12622839863733e+001dB,-1.64833717629222e+002°)
9.48483970520405e+002	(-1.12465856832491e+001dB,-1.64748232020564e+002°)
9.50670451885526e+002	(-1.12308263707796e+001dB,-1.64663590642205e+002°)
9.52861973610746e+002	(-1.12150072848053e+001dB,-1.64579793998133e+002°)
9.55058547315296e+002	(-1.11991296548701e+001dB,-1.64496842505072e+002°)
9.57260184645191e+002	(-1.11831947040974e+001dB,-1.64414736493736e+002°)
9.59466897273292e+002	(-1.11672036490458e+001dB,-1.64333476210209e+002°)
9.61678696899371e+002	(-1.11511576996065e+001dB,-1.64253061817162e+002°)
9.63895595250168e+002	(-1.11350580588768e+001dB,-1.64173493395210e+002°)
9.66117604079459e+002	(-1.11189059230524e+001dB,-1.64094770944187e+002°)
9.68344735168112e+002	(-1.11027024813154e+001dB,-1.64016894384478e+002°)
9.70577000324155e+002	(-1.10864489157364e+001dB,-1.63939863558290e+002°)
9.72814411382836e+002	(-1.10701464011694e+001dB,-1.63863678230978e+002°)
9.75056980206685e+002	(-1.10537961051706e+001dB,-1.63788338092292e+002°)
9.77304718685579e+002	(-1.10373991878941e+001dB,-1.63713842757736e+002°)
9.79557638736804e+002	(-1.10209568020153e+001dB,-1.63640191769806e+002°)
9.81815752305117e+002	(-1.10044700926476e+001dB,-1.63567384599293e+002°)
9.84079071362813e+002	(-1.09879401972617e+001dB,-1.63495420646583e+002°)
9.86347607909783e+002	(-1.09713682456241e+001dB,-1.63424299242868e+002°)
9.88621373973581e+002	(-1.09547553597136e+001dB,-1.63354019651490e+002°)
9.90900381609491e+002	(-1.09381026536653e+001dB,-1.63284581069168e+002°)
9.93184642900582e+002	(-1.09214112337091e+001dB,-1.63215982627228e+002°)
9.95474169957782e+002	(-1.09046821981094e+001dB,-1.63148223392911e+002°)
9.97768974919934e+002	(-1.08879166371102e+001dB,-1.63081302370569e+002°)
1.00006906995387e+003	(-1.08711156328930e+001dB,-1.63015218502904e+002°)
1.00237446725445e+003	(-1.08542802595223e+001dB,-1.62949970672206e+002°)
1.00468517904468e+003	(-1.08374115829060e+001dB,-1.62885557701570e+002°)
1.00700121757572e+003	(-1.08205106607576e+001dB,-1.62821978356090e+002°)
1.00932259512696e+003	(-1.08035785425546e+001dB,-1.62759231344076e+002°)
1.01164932400614e+003	(-1.07866162695157e+001dB,-1.62697315318205e+002°)
1.01398141654932e+003	(-1.07696248745595e+001dB,-1.62636228876759e+002°)
1.01631888512103e+003	(-1.07526053822892e+001dB,-1.62575970564744e+002°)
1.01866174211430e+003	(-1.07355588089605e+001dB,-1.62516538875053e+002°)
1.02100999995072e+003	(-1.07184861624675e+001dB,-1.62457932249656e+002°)
1.02336367108052e+003	(-1.07013884423222e+001dB,-1.62400149080685e+002°)
1.02572276798264e+003	(-1.06842666396422e+001dB,-1.62343187711591e+002°)
1.02808730316476e+003	(-1.06671217371380e+001dB,-1.62287046438240e+002°)
1.03045728916342e+003	(-1.06499547091040e+001dB,-1.62231723510042e+002°)
1.03283273854405e+003	(-1.06327665214119e+001dB,-1.62177217131016e+002°)
1.03521366390104e+003	(-1.06155581315096e+001dB,-1.62123525460876e+002°)
1.03760007785783e+003	(-1.05983304884184e+001dB,-1.62070646616113e+002°)
1.03999199306694e+003	(-1.05810845327340e+001dB,-1.62018578671025e+002°)
1.04238942221007e+003	(-1.05638211966301e+001dB,-1.61967319658797e+002°)
1.04479237799814e+003	(-1.05465414038721e+001dB,-1.61916867572489e+002°)
1.04720087317140e+003	(-1.05292460698093e+001dB,-1.61867220366087e+002°)
1.04961492049945e+003	(-1.05119361014031e+001dB,-1.61818375955485e+002°)
1.05203453278132e+003	(-1.04946123972283e+001dB,-1.61770332219518e+002°)
1.05445972284555e+003	(-1.04772758474920e+001dB,-1.61723087000888e+002°)
1.05689050355026e+003	(-1.04599273340525e+001dB,-1.61676638107169e+002°)
1.05932688778322e+003	(-1.04425677304349e+001dB,-1.61630983311744e+002°)
1.06176888846188e+003	(-1.04251979018535e+001dB,-1.61586120354764e+002°)
1.06421651853349e+003	(-1.04078187052307e+001dB,-1.61542046944079e+002°)
1.06666979097514e+003	(-1.03904309892307e+001dB,-1.61498760756102e+002°)
1.06912871879384e+003	(-1.03730355942742e+001dB,-1.61456259436801e+002°)
1.07159331502658e+003	(-1.03556333525733e+001dB,-1.61414540602499e+002°)
1.07406359274041e+003	(-1.03382250881576e+001dB,-1.61373601840818e+002°)
1.07653956503248e+003	(-1.03208116169106e+001dB,-1.61333440711498e+002°)
1.07902124503016e+003	(-1.03033937465931e+001dB,-1.61294054747285e+002°)
1.08150864589106e+003	(-1.02859722768836e+001dB,-1.61255441454730e+002°)
1.08400178080315e+003	(-1.02685479994115e+001dB,-1.61217598315058e+002°)
1.08650066298477e+003	(-1.02511216977952e+001dB,-1.61180522784929e+002°)
1.08900530568474e+003	(-1.02336941476764e+001dB,-1.61144212297284e+002°)
1.09151572218244e+003	(-1.02162661167620e+001dB,-1.61108664262090e+002°)
1.09403192578784e+003	(-1.01988383648642e+001dB,-1.61073876067165e+002°)
1.09655392984161e+003	(-1.01814116439422e+001dB,-1.61039845078867e+002°)
1.09908174771515e+003	(-1.01639866981393e+001dB,-1.61006568642916e+002°)
1.10161539281070e+003	(-1.01465642638360e+001dB,-1.60974044085065e+002°)
1.10415487856141e+003	(-1.01291450696845e+001dB,-1.60942268711886e+002°)
1.10670021843137e+003	(-1.01117298366628e+001dB,-1.60911239811409e+002°)
1.10925142591572e+003	(-1.00943192781136e+001dB,-1.60880954653880e+002°)
1.11180851454070e+003	(-1.00769140997975e+001dB,-1.60851410492401e+002°)
1.11437149786376e+003	(-1.00595149999361e+001dB,-1.60822604563647e+002°)
1.11694038947356e+003	(-1.00421226692637e+001dB,-1.60794534088484e+002°)
1.11951520299012e+003	(-1.00247377910769e+001dB,-1.60767196272642e+002°)
1.12209595206484e+003	(-1.00073610412824e+001dB,-1.60740588307343e+002°)
1.12468265038059e+003	(-9.98999308844877e+000dB,-1.60714707369935e+002°)
1.12727531165180e+003	(-9.97263459386643e+000dB,-1.60689550624459e+002°)
1.12987394962450e+003	(-9.95528621157736e+000dB,-1.60665115222354e+002°)
1.13247857807640e+003	(-9.93794858845171e+000dB,-1.60641398302931e+002°)
1.13508921081699e+003	(-9.92062236423183e+000dB,-1.60618396993995e+002°)
1.13770586168758e+003	(-9.90330817158243e+000dB,-1.60596108412439e+002°)
1.14032854456139e+003	(-9.88600663614804e+000dB,-1.60574529664762e+002°)
1.14295727334363e+003	(-9.86871837660679e+000dB,-1.60553657847621e+002°)
1.14559206197155e+003	(-9.85144400472684e+000dB,-1.60533490048377e+002°)
1.14823292441455e+003	(-9.83418412541862e+000dB,-1.60514023345611e+002°)
1.15087987467421e+003	(-9.81693933679442e+000dB,-1.60495254809605e+002°)
1.15353292678439e+003	(-9.79971023021917e+000dB,-1.60477181502893e+002°)
1.15619209481133e+003	(-9.78249739036973e+000dB,-1.60459800480718e+002°)
1.15885739285365e+003	(-9.76530139529240e+000dB,-1.60443108791516e+002°)
1.16152883504251e+003	(-9.74812281645379e+000dB,-1.60427103477397e+002°)
1.16420643554163e+003	(-9.73096221880704e+000dB,-1.60411781574574e+002°)
1.16689020854738e+003	(-9.71382016083770e+000dB,-1.60397140113840e+002°)
1.16958016828885e+003	(-9.69669719462909e+000dB,-1.60383176121009e+002°)
1.17227632902795e+003	(-9.67959386591848e+000dB,-1.60369886617303e+002°)
1.17497870505944e+003	(-9.66251071414521e+000dB,-1.60357268619841e+002°)
1.17768731071107e+003	(-9.64544827252439e+000dB,-1.60345319141960e+002°)
1.18040216034358e+003	(-9.62840706808709e+000dB,-1.60334035193705e+002°)
1.18312326835084e+003	(-9.61138762175150e+000dB,-1.60323413782150e+002°)
1.18585064915989e+003	(-9.59439044837051e+000dB,-1.60313451911817e+002°)
1.18858431723103e+003	(-9.57741605679395e+000dB,-1.60304146585035e+002°)
1.19132428705791e+003	(-9.56046494992567e+000dB,-1.60295494802300e+002°)
1.19407057316756e+003	(-9.54353762478016e+000dB,-1.60287493562640e+002°)
1.19682319012052e+003	(-9.52663457253833e+000dB,-1.60280139863961e+002°)
1.19958215251090e+003	(-9.50975627860867e+000dB,-1.60273430703361e+002°)
1.20234747496644e+003	(-9.49290322267844e+000dB,-1.60267363077493e+002°)
1.20511917214860e+003	(-9.47607587877552e+000dB,-1.60261933982860e+002°)
1.20789725875264e+003	(-9.45927471532337e+000dB,-1.60257140416136e+002°)
1.21068174950771e+003	(-9.44250019519725e+000dB,-1.60252979374493e+002°)
1.21347265917689e+003	(-9.42575277578202e+000dB,-1.60249447855822e+002°)
1.21627000255732e+003	(-9.40903290902437e+000dB,-1.60246542859133e+002°)
1.21907379448022e+003	(-9.39234104149618e+000dB,-1.60244261384742e+002°)
1.22188404981103e+003	(-9.37567761444258e+000dB,-1.60242600434591e+002°)
1.22470078344943e+003	(-9.35904306384429e+000dB,-1.60241557012493e+002°)
1.22752401032947e+003	(-9.34243782046710e+000dB,-1.60241128124423e+002°)
1.23035374541962e+003	(-9.32586230992305e+000dB,-1.60241310778711e+002°)
1.23319000372285e+003	(-9.30931695271873e+000dB,-1.60242101986362e+002°)
1.23603280027671e+003	(-9.29280216431786e+000dB,-1.60243498761216e+002°)
1.23888215015344e+003	(-9.27631835518623e+000dB,-1.60245498120249e+002°)
1.24173806846001e+003	(-9.25986593085632e+000dB,-1.60248097083741e+002°)
1.24460057033820e+003	(-9.24344529197184e+000dB,-1.60251292675519e+002°)
1.24746967096472e+003	(-9.22705683434762e+000dB,-1.60255081923173e+002°)
1.25034538555125e+003	(-9.21070094901638e+000dB,-1.60259461858262e+002°)
1.25322772934455e+003	(-9.19437802229250e+000dB,-1.60264429516481e+002°)
1.25611671762651e+003	(-9.17808843581155e+000dB,-1.60269981937893e+002°)
1.25901236571427e+003	(-9.16183256659353e+000dB,-1.60276116167089e+002°)
1.26191468896026e+003	(-9.14561078708734e+000dB,-1.60282829253386e+002°)
1.26482370275232e+003	(-9.12942346522473e+000dB,-1.60290118250984e+002°)
1.26773942251373e+003	(-9.11327096447448e+000dB,-1.60297980219153e+002°)
1.27066186370336e+003	(-9.09715364389003e+000dB,-1.60306412222372e+002°)
1.27359104181571e+003	(-9.08107185816061e+000dB,-1.60315411330524e+002°)
1.27652697238097e+003	(-9.06502595765978e+000dB,-1.60324974619014e+002°)
1.27946967096517e+003	(-9.04901628850161e+000dB,-1.60335099168924e+002°)
1.28241915317020e+003	(-9.03304319258132e+000dB,-1.60345782067171e+002°)
1.28537543463391e+003	(-9.01710700763067e+000dB,-1.60357020406634e+002°)
1.28833853103023e+003	(-9.00120806726373e+000dB,-1.60368811286273e+002°)
1.29130845806919e+003	(-8.98534670102609e+000dB,-1.60381151811289e+002°)
1.29428523149704e+003	(-8.96952323444549e+000dB,-1.60394039093194e+002°)
1.29726886709635e+003	(-8.95373798907214e+000dB,-1.60407470250005e+002°)
1.30025938068605e+003	(-8.93799128253340e+000dB,-1.60421442406269e+002°)
1.30325678812156e+003	(-8.92228342857681e+000dB,-1.60435952693247e+002°)
1.30626110529482e+003	(-8.90661473711539e+000dB,-1.60450998248973e+002°)
1.30927234813442e+003	(-8.89098551427692e+000dB,-1.60466576218384e+002°)
1.31229053260568e+003	(-8.87539606244696e+000dB,-1.60482683753384e+002°)
1.31531567471071e+003	(-8.85984668031433e+000dB,-1.60499318012964e+002°)
1.31834779048851e+003	(-8.84433766291735e+000dB,-1.60516476163270e+002°)
1.32138689601506e+003	(-8.82886930168710e+000dB,-1.60534155377701e+002°)
1.32443300740339e+003	(-8.81344188448704e+000dB,-1.60552352836997e+002°)
1.32748614080369e+003	(-8.79805569566681e+000dB,-1.60571065729283e+002°)
1.33054631240335e+003	(-8.78271101609544e+000dB,-1.60590291250153e+002°)
1.33361353842711e+003	(-8.76740812320616e+000dB,-1.60610026602785e+002°)
1.33668783513710e+003	(-8.75214729104497e+000dB,-1.60630268997930e+002°)
1.33976921883292e+003	(-8.73692879030318e+000dB,-1.60651015654036e+002°)
1.34285770585177e+003	(-8.72175288836497e+000dB,-1.60672263797271e+002°)
1.34595331256850e+003	(-8.70661984934753e+000dB,-1.60694010661603e+002°)
1.34905605539571e+003	(-8.69152993413783e+000dB,-1.60716253488825e+002°)
1.35216595078383e+003	(-8.67648340043971e+000dB,-1.60738989528634e+002°)
1.35528301522122e+003	(-8.66148050280602e+000dB,-1.60762216038653e+002°)
1.35840726523424e+003	(-8.64652149268415e+000dB,-1.60785930284485e+002°)
1.36153871738735e+003	(-8.63160661844967e+000dB,-1.60810129539761e+002°)
1.36467738828320e+003	(-8.61673612545074e+000dB,-1.60834811086158e+002°)
1.36782329456272e+003	(-8.60191025604039e+000dB,-1.60859972213440e+002°)
1.37097645290519e+003	(-8.58712924962002e+000dB,-1.60885610219505e+002°)
1.37413688002833e+003	(-8.57239334267161e+000dB,-1.60911722410388e+002°)
1.37730459268842e+003	(-8.55770276879439e+000dB,-1.60938306100322e+002°)
1.38047960768035e+003	(-8.54305775874799e+000dB,-1.60965358611723e+002°)
1.38366194183774e+003	(-8.52845854048104e+000dB,-1.60992877275244e+002°)
1.38685161203300e+003	(-8.51390533917117e+000dB,-1.61020859429763e+002°)
1.39004863517746e+003	(-8.49939837725926e+000dB,-1.61049302422441e+002°)
1.39325302822140e+003	(-8.48493787448265e+000dB,-1.61078203608692e+002°)
1.39646480815420e+003	(-8.47052404791193e+000dB,-1.61107560352231e+002°)
1.39968399200441e+003	(-8.45615711198414e+000dB,-1.61137370025062e+002°)
1.40291059683980e+003	(-8.44183727853793e+000dB,-1.61167630007488e+002°)
1.40614463976753e+003	(-8.42756475683936e+000dB,-1.61198337688147e+002°)
1.40938613793415e+003	(-8.41333975363293e+000dB,-1.61229490463948e+002°)
1.41263510852578e+003	(-8.39916247314835e+000dB,-1.61261085740163e+002°)
1.41589156876814e+003	(-8.38503311715773e+000dB,-1.61293120930350e+002°)
1.41915553592664e+003	(-8.37095188498779e+000dB,-1.61325593456387e+002°)
1.42242702730652e+003	(-8.35691897356250e+000dB,-1.61358500748479e+002°)
1.42570606025290e+003	(-8.34293457743498e+000dB,-1.61391840245113e+002°)
1.42899265215088e+003	(-8.32899888880850e+000dB,-1.61425609393089e+002°)
1.43228682042566e+003	(-8.31511209757422e+000dB,-1.61459805647505e+002°)
1.43558858254258e+003	(-8.30127439134284e+000dB,-1.61494426471710e+002°)
1.43889795600726e+003	(-8.28748595546370e+000dB,-1.61529469337365e+002°)
1.44221495836566e+003	(-8.27374697306968e+000dB,-1.61564931724332e+002°)
1.44553960720420e+003	(-8.26005762509006e+000dB,-1.61600811120769e+002°)
1.44887192014984e+003	(-8.24641809028746e+000dB,-1.61637105023021e+002°)
1.45221191487016e+003	(-8.23282854528835e+000dB,-1.61673810935650e+002°)
1.45555960907350e+003	(-8.21928916460470e+000dB,-1.61710926371394e+002°)
1.45891502050899e+003	(-8.20580012066302e+000dB,-1.61748448851185e+002°)
1.46227816696669e+003	(-8.19236158383147e+000dB,-1.61786375904078e+002°)
1.46564906627766e+003	(-8.17897372244845e+000dB,-1.61824705067257e+002°)
1.46902773631408e+003	(-8.16563670284904e+000dB,-1.61863433886009e+002°)
1.47241419498932e+003	(-8.15235068938601e+000dB,-1.61902559913686e+002°)
1.47580846025805e+003	(-8.13911584446362e+000dB,-1.61942080711696e+002°)
1.47921055011633e+003	(-8.12593232855393e+000dB,-1.61981993849464e+002°)
1.48262048260169e+003	(-8.11280030022785e+000dB,-1.62022296904402e+002°)
1.48603827579325e+003	(-8.09971991617976e+000dB,-1.62062987461903e+002°)
