vcm	V(vout)
2.999999999999999e-002	-4.177325e-003
3.999999999999999e-002	-4.476703e-003
5.000000000000000e-002	-4.777402e-003
6.000000000000000e-002	-5.079438e-003
6.999999999999999e-002	-5.382758e-003
7.999999999999999e-002	-5.687220e-003
8.999999999999998e-002	-5.992614e-003
1.000000000000000e-001	-6.298713e-003
Step Information: Run=65  (Run: 65/100)
-1.000000000000000e-001	-2.047642e-002
-9.000000000000001e-002	-2.011493e-002
-8.000000000000002e-002	-1.975402e-002
-7.000000000000002e-002	-1.939389e-002
-6.000000000000002e-002	-1.903478e-002
-5.000000000000002e-002	-1.867687e-002
-4.000000000000002e-002	-1.832025e-002
-3.000000000000001e-002	-1.796496e-002
-2.000000000000001e-002	-1.761096e-002
-1.000000000000001e-002	-1.725819e-002
-1.040834085586084e-017	-1.690660e-002
9.999999999999990e-003	-1.655616e-002
1.999999999999999e-002	-1.620689e-002
2.999999999999999e-002	-1.585881e-002
3.999999999999999e-002	-1.551199e-002
5.000000000000000e-002	-1.516648e-002
6.000000000000000e-002	-1.482229e-002
6.999999999999999e-002	-1.447936e-002
7.999999999999999e-002	-1.413757e-002
8.999999999999998e-002	-1.379670e-002
1.000000000000000e-001	-1.345652e-002
Step Information: Run=66  (Run: 66/100)
-1.000000000000000e-001	7.688562e-003
-9.000000000000001e-002	7.836355e-003
-8.000000000000002e-002	7.983571e-003
-7.000000000000002e-002	8.129989e-003
-6.000000000000002e-002	8.275383e-003
-5.000000000000002e-002	8.419566e-003
-4.000000000000002e-002	8.562430e-003
-3.000000000000001e-002	8.703950e-003
-2.000000000000001e-002	8.844161e-003
-1.000000000000001e-002	8.983122e-003
-1.040834085586084e-017	9.120884e-003
9.999999999999990e-003	9.257473e-003
1.999999999999999e-002	9.392883e-003
2.999999999999999e-002	9.527076e-003
3.999999999999999e-002	9.659998e-003
5.000000000000000e-002	9.791595e-003
6.000000000000000e-002	9.921848e-003
6.999999999999999e-002	1.005081e-002
7.999999999999999e-002	1.017862e-002
8.999999999999998e-002	1.030550e-002
1.000000000000000e-001	1.043166e-002
Step Information: Run=67  (Run: 67/100)
-1.000000000000000e-001	2.215732e-002
-9.000000000000001e-002	2.153316e-002
-8.000000000000002e-002	2.090842e-002
-7.000000000000002e-002	2.028289e-002
-6.000000000000002e-002	1.965632e-002
-5.000000000000002e-002	1.902855e-002
-4.000000000000002e-002	1.839946e-002
-3.000000000000001e-002	1.776902e-002
-2.000000000000001e-002	1.713727e-002
-1.000000000000001e-002	1.650427e-002
-1.040834085586084e-017	1.587007e-002
9.999999999999990e-003	1.523469e-002
1.999999999999999e-002	1.459813e-002
2.999999999999999e-002	1.396036e-002
3.999999999999999e-002	1.332131e-002
5.000000000000000e-002	1.268093e-002
6.000000000000000e-002	1.203920e-002
6.999999999999999e-002	1.139619e-002
7.999999999999999e-002	1.075202e-002
8.999999999999998e-002	1.010692e-002
1.000000000000000e-001	9.461104e-003
Step Information: Run=68  (Run: 68/100)
-1.000000000000000e-001	-1.622007e-002
-9.000000000000001e-002	-1.619920e-002
-8.000000000000002e-002	-1.617892e-002
-7.000000000000002e-002	-1.615943e-002
-6.000000000000002e-002	-1.614097e-002
-5.000000000000002e-002	-1.612372e-002
-4.000000000000002e-002	-1.610779e-002
-3.000000000000001e-002	-1.609320e-002
-2.000000000000001e-002	-1.607992e-002
-1.000000000000001e-002	-1.606788e-002
-1.040834085586084e-017	-1.605704e-002
9.999999999999990e-003	-1.604736e-002
1.999999999999999e-002	-1.603887e-002
2.999999999999999e-002	-1.603159e-002
3.999999999999999e-002	-1.602558e-002
5.000000000000000e-002	-1.602089e-002
6.000000000000000e-002	-1.601754e-002
6.999999999999999e-002	-1.601548e-002
7.999999999999999e-002	-1.601456e-002
8.999999999999998e-002	-1.601458e-002
1.000000000000000e-001	-1.601529e-002
Step Information: Run=69  (Run: 69/100)
-1.000000000000000e-001	-1.408585e-002
-9.000000000000001e-002	-1.341939e-002
-8.000000000000002e-002	-1.275351e-002
-7.000000000000002e-002	-1.208842e-002
-6.000000000000002e-002	-1.142436e-002
-5.000000000000002e-002	-1.076150e-002
-4.000000000000002e-002	-1.009995e-002
-3.000000000000001e-002	-9.439745e-003
-2.000000000000001e-002	-8.780837e-003
-1.000000000000001e-002	-8.123172e-003
-1.040834085586084e-017	-7.466699e-003
9.999999999999990e-003	-6.811392e-003
1.999999999999999e-002	-6.157258e-003
2.999999999999999e-002	-5.504333e-003
3.999999999999999e-002	-4.852675e-003
5.000000000000000e-002	-4.202336e-003
6.000000000000000e-002	-3.553333e-003
6.999999999999999e-002	-2.905612e-003
7.999999999999999e-002	-2.259032e-003
8.999999999999998e-002	-1.613383e-003
1.000000000000000e-001	-9.684365e-004
Step Information: Run=70  (Run: 70/100)
-1.000000000000000e-001	-1.473383e-002
-9.000000000000001e-002	-1.482574e-002
-8.000000000000002e-002	-1.491824e-002
-7.000000000000002e-002	-1.501155e-002
-6.000000000000002e-002	-1.510590e-002
-5.000000000000002e-002	-1.520148e-002
-4.000000000000002e-002	-1.529839e-002
-3.000000000000001e-002	-1.539666e-002
-2.000000000000001e-002	-1.549625e-002
-1.000000000000001e-002	-1.559711e-002
-1.040834085586084e-017	-1.569918e-002
9.999999999999990e-003	-1.580243e-002
1.999999999999999e-002	-1.590688e-002
2.999999999999999e-002	-1.601255e-002
3.999999999999999e-002	-1.611952e-002
5.000000000000000e-002	-1.622782e-002
6.000000000000000e-002	-1.633749e-002
6.999999999999999e-002	-1.644845e-002
7.999999999999999e-002	-1.656057e-002
8.999999999999998e-002	-1.667364e-002
1.000000000000000e-001	-1.678742e-002
Step Information: Run=71  (Run: 71/100)
-1.000000000000000e-001	1.195817e-002
-9.000000000000001e-002	1.202860e-002
-8.000000000000002e-002	1.209854e-002
-7.000000000000002e-002	1.216768e-002
-6.000000000000002e-002	1.223579e-002
-5.000000000000002e-002	1.230267e-002
-4.000000000000002e-002	1.236822e-002
-3.000000000000001e-002	1.243242e-002
-2.000000000000001e-002	1.249530e-002
-1.000000000000001e-002	1.255691e-002
-1.040834085586084e-017	1.261732e-002
9.999999999999990e-003	1.267654e-002
1.999999999999999e-002	1.273457e-002
2.999999999999999e-002	1.279138e-002
3.999999999999999e-002	1.284690e-002
5.000000000000000e-002	1.290109e-002
6.000000000000000e-002	1.295392e-002
6.999999999999999e-002	1.300545e-002
7.999999999999999e-002	1.305582e-002
8.999999999999998e-002	1.310524e-002
1.000000000000000e-001	1.315394e-002
Step Information: Run=72  (Run: 72/100)
-1.000000000000000e-001	-2.124171e-002
-9.000000000000001e-002	-2.103117e-002
-8.000000000000002e-002	-2.082123e-002
-7.000000000000002e-002	-2.061209e-002
-6.000000000000002e-002	-2.040400e-002
-5.000000000000002e-002	-2.019712e-002
-4.000000000000002e-002	-1.999157e-002
-3.000000000000001e-002	-1.978738e-002
-2.000000000000001e-002	-1.958450e-002
-1.000000000000001e-002	-1.938288e-002
-1.040834085586084e-017	-1.918247e-002
9.999999999999990e-003	-1.898323e-002
1.999999999999999e-002	-1.878519e-002
2.999999999999999e-002	-1.858837e-002
3.999999999999999e-002	-1.839283e-002
5.000000000000000e-002	-1.819863e-002
6.000000000000000e-002	-1.800578e-002
6.999999999999999e-002	-1.781422e-002
7.999999999999999e-002	-1.762382e-002
8.999999999999998e-002	-1.743436e-002
1.000000000000000e-001	-1.724561e-002
Step Information: Run=73  (Run: 73/100)
-1.000000000000000e-001	-1.375262e-002
-9.000000000000001e-002	-1.344859e-002
-8.000000000000002e-002	-1.314514e-002
-7.000000000000002e-002	-1.284249e-002
-6.000000000000002e-002	-1.254088e-002
-5.000000000000002e-002	-1.224049e-002
-4.000000000000002e-002	-1.194142e-002
-3.000000000000001e-002	-1.164370e-002
-2.000000000000001e-002	-1.134729e-002
-1.000000000000001e-002	-1.105214e-002
-1.040834085586084e-017	-1.075819e-002
9.999999999999990e-003	-1.046542e-002
1.999999999999999e-002	-1.017384e-002
2.999999999999999e-002	-9.883473e-003
3.999999999999999e-002	-9.594386e-003
5.000000000000000e-002	-9.306632e-003
6.000000000000000e-002	-9.020227e-003
6.999999999999999e-002	-8.735115e-003
7.999999999999999e-002	-8.451154e-003
8.999999999999998e-002	-8.168136e-003
1.000000000000000e-001	-7.885827e-003
Step Information: Run=74  (Run: 74/100)
-1.000000000000000e-001	2.587652e-002
-9.000000000000001e-002	2.489631e-002
-8.000000000000002e-002	2.391552e-002
-7.000000000000002e-002	2.293395e-002
-6.000000000000002e-002	2.195135e-002
-5.000000000000002e-002	2.096755e-002
-4.000000000000002e-002	1.998243e-002
-3.000000000000001e-002	1.899596e-002
-2.000000000000001e-002	1.800818e-002
-1.000000000000001e-002	1.701915e-002
-1.040834085586084e-017	1.602893e-002
9.999999999999990e-003	1.503753e-002
1.999999999999999e-002	1.404495e-002
2.999999999999999e-002	1.305116e-002
3.999999999999999e-002	1.205610e-002
5.000000000000000e-002	1.105971e-002
6.000000000000000e-002	1.006197e-002
6.999999999999999e-002	9.062948e-003
7.999999999999999e-002	8.062775e-003
8.999999999999998e-002	7.061665e-003
1.000000000000000e-001	6.059851e-003
Step Information: Run=75  (Run: 75/100)
-1.000000000000000e-001	1.589247e-003
-9.000000000000001e-002	1.366029e-003
-8.000000000000002e-002	1.142225e-003
-7.000000000000002e-002	9.176147e-004
-6.000000000000002e-002	6.919676e-004
-5.000000000000002e-002	4.650964e-004
-4.000000000000002e-002	2.368927e-004
-3.000000000000001e-002	7.332595e-006
-2.000000000000001e-002	-2.235479e-004
-1.000000000000001e-002	-4.556900e-004
-1.040834085586084e-017	-6.890422e-004
9.999999999999990e-003	-9.235786e-004
1.999999999999999e-002	-1.159306e-003
2.999999999999999e-002	-1.396260e-003
3.999999999999999e-002	-1.634500e-003
5.000000000000000e-002	-1.874078e-003
6.000000000000000e-002	-2.115011e-003
6.999999999999999e-002	-2.357246e-003
7.999999999999999e-002	-2.600638e-003
8.999999999999998e-002	-2.844977e-003
1.000000000000000e-001	-3.090028e-003
Step Information: Run=76  (Run: 76/100)
-1.000000000000000e-001	-2.694645e-002
-9.000000000000001e-002	-2.613113e-002
-8.000000000000002e-002	-2.531637e-002
-7.000000000000002e-002	-2.450241e-002
-6.000000000000002e-002	-2.368947e-002
-5.000000000000002e-002	-2.287773e-002
-4.000000000000002e-002	-2.206729e-002
-3.000000000000001e-002	-2.125818e-002
-2.000000000000001e-002	-2.045036e-002
-1.000000000000001e-002	-1.964378e-002
-1.040834085586084e-017	-1.883839e-002
9.999999999999990e-003	-1.803415e-002
1.999999999999999e-002	-1.723108e-002
2.999999999999999e-002	-1.642921e-002
3.999999999999999e-002	-1.562860e-002
5.000000000000000e-002	-1.482930e-002
6.000000000000000e-002	-1.403133e-002
6.999999999999999e-002	-1.323464e-002
7.999999999999999e-002	-1.243908e-002
8.999999999999998e-002	-1.164444e-002
1.000000000000000e-001	-1.085050e-002
Step Information: Run=77  (Run: 77/100)
-1.000000000000000e-001	1.225538e-002
-9.000000000000001e-002	1.202103e-002
-8.000000000000002e-002	1.178620e-002
-7.000000000000002e-002	1.155055e-002
-6.000000000000002e-002	1.131387e-002
-5.000000000000002e-002	1.107596e-002
-4.000000000000002e-002	1.083671e-002
-3.000000000000001e-002	1.059610e-002
-2.000000000000001e-002	1.035416e-002
-1.000000000000001e-002	1.011096e-002
-1.040834085586084e-017	9.866540e-003
9.999999999999990e-003	9.620934e-003
1.999999999999999e-002	9.374131e-003
2.999999999999999e-002	9.126098e-003
3.999999999999999e-002	8.876775e-003
5.000000000000000e-002	8.626109e-003
6.000000000000000e-002	8.374081e-003
6.999999999999999e-002	8.120747e-003
7.999999999999999e-002	7.866249e-003
8.999999999999998e-002	7.610800e-003
1.000000000000000e-001	7.354632e-003
Step Information: Run=78  (Run: 78/100)
-1.000000000000000e-001	2.156340e-002
-9.000000000000001e-002	2.070317e-002
-8.000000000000002e-002	1.984237e-002
-7.000000000000002e-002	1.898078e-002
-6.000000000000002e-002	1.811816e-002
-5.000000000000002e-002	1.725434e-002
-4.000000000000002e-002	1.638920e-002
-3.000000000000001e-002	1.552271e-002
-2.000000000000001e-002	1.465492e-002
-1.000000000000001e-002	1.378587e-002
-1.040834085586084e-017	1.291563e-002
9.999999999999990e-003	1.204422e-002
1.999999999999999e-002	1.117163e-002
2.999999999999999e-002	1.029782e-002
3.999999999999999e-002	9.422744e-003
5.000000000000000e-002	8.546341e-003
6.000000000000000e-002	7.668596e-003
6.999999999999999e-002	6.789562e-003
7.999999999999999e-002	5.909381e-003
8.999999999999998e-002	5.028262e-003
1.000000000000000e-001	4.146439e-003
Step Information: Run=79  (Run: 79/100)
-1.000000000000000e-001	-2.398235e-002
-9.000000000000001e-002	-2.308115e-002
-8.000000000000002e-002	-2.218053e-002
-7.000000000000002e-002	-2.128070e-002
-6.000000000000002e-002	-2.038188e-002
-5.000000000000002e-002	-1.948427e-002
-4.000000000000002e-002	-1.858795e-002
-3.000000000000001e-002	-1.769297e-002
-2.000000000000001e-002	-1.679927e-002
-1.000000000000001e-002	-1.590681e-002
-1.040834085586084e-017	-1.501554e-002
9.999999999999990e-003	-1.412542e-002
1.999999999999999e-002	-1.323647e-002
2.999999999999999e-002	-1.234871e-002
3.999999999999999e-002	-1.146222e-002
5.000000000000000e-002	-1.057704e-002
6.000000000000000e-002	-9.693179e-003
6.999999999999999e-002	-8.810597e-003
7.999999999999999e-002	-7.929145e-003
8.999999999999998e-002	-7.048618e-003
1.000000000000000e-001	-6.168785e-003
Step Information: Run=80  (Run: 80/100)
-1.000000000000000e-001	2.402720e-002
-9.000000000000001e-002	2.334482e-002
-8.000000000000002e-002	2.266186e-002
-7.000000000000002e-002	2.197810e-002
-6.000000000000002e-002	2.129331e-002
-5.000000000000002e-002	2.060730e-002
-4.000000000000002e-002	1.991997e-002
-3.000000000000001e-002	1.923128e-002
-2.000000000000001e-002	1.854127e-002
-1.000000000000001e-002	1.785001e-002
-1.040834085586084e-017	1.715754e-002
9.999999999999990e-003	1.646388e-002
1.999999999999999e-002	1.576904e-002
2.999999999999999e-002	1.507298e-002
3.999999999999999e-002	1.437564e-002
5.000000000000000e-002	1.367696e-002
6.000000000000000e-002	1.297692e-002
6.999999999999999e-002	1.227559e-002
7.999999999999999e-002	1.157311e-002
8.999999999999998e-002	1.086967e-002
1.000000000000000e-001	1.016553e-002
Step Information: Run=81  (Run: 81/100)
-1.000000000000000e-001	-1.286269e-003
-9.000000000000001e-002	-1.374320e-003
-8.000000000000002e-002	-1.462941e-003
-7.000000000000002e-002	-1.552350e-003
-6.000000000000002e-002	-1.642771e-003
-5.000000000000002e-002	-1.734388e-003
-4.000000000000002e-002	-1.827307e-003
-3.000000000000001e-002	-1.921551e-003
-2.000000000000001e-002	-2.017086e-003
-1.000000000000001e-002	-2.113854e-003
-1.040834085586084e-017	-2.211805e-003
9.999999999999990e-003	-2.310913e-003
1.999999999999999e-002	-2.411185e-003
2.999999999999999e-002	-2.512657e-003
3.999999999999999e-002	-2.615383e-003
5.000000000000000e-002	-2.719418e-003
6.000000000000000e-002	-2.824778e-003
6.999999999999999e-002	-2.931410e-003
7.999999999999999e-002	-3.039173e-003
8.999999999999998e-002	-3.147862e-003
1.000000000000000e-001	-3.257250e-003
Step Information: Run=82  (Run: 82/100)
-1.000000000000000e-001	2.209471e-002
-9.000000000000001e-002	2.123140e-002
-8.000000000000002e-002	2.036751e-002
-7.000000000000002e-002	1.950282e-002
-6.000000000000002e-002	1.863709e-002
-5.000000000000002e-002	1.777013e-002
-4.000000000000002e-002	1.690184e-002
-3.000000000000001e-002	1.603219e-002
-2.000000000000001e-002	1.516120e-002
-1.000000000000001e-002	1.428895e-002
-1.040834085586084e-017	1.341549e-002
9.999999999999990e-003	1.254084e-002
1.999999999999999e-002	1.166499e-002
2.999999999999999e-002	1.078791e-002
3.999999999999999e-002	9.909544e-003
5.000000000000000e-002	9.029833e-003
6.000000000000000e-002	8.148758e-003
6.999999999999999e-002	7.266378e-003
7.999999999999999e-002	6.382834e-003
8.999999999999998e-002	5.498340e-003
1.000000000000000e-001	4.613131e-003
Step Information: Run=83  (Run: 83/100)
-1.000000000000000e-001	5.975985e-003
-9.000000000000001e-002	5.597833e-003
-8.000000000000002e-002	5.219094e-003
-7.000000000000002e-002	4.839543e-003
-6.000000000000002e-002	4.458951e-003
-5.000000000000002e-002	4.077127e-003
-4.000000000000002e-002	3.693963e-003
-3.000000000000001e-002	3.309434e-003
-2.000000000000001e-002	2.923576e-003
-1.000000000000001e-002	2.536449e-003
-1.040834085586084e-017	2.148104e-003
9.999999999999990e-003	1.758568e-003
1.999999999999999e-002	1.367834e-003
2.999999999999999e-002	9.758654e-004
3.999999999999999e-002	5.826040e-004
5.000000000000000e-002	1.879955e-004
6.000000000000000e-002	-2.079769e-004
6.999999999999999e-002	-6.052582e-004
7.999999999999999e-002	-1.003704e-003
8.999999999999998e-002	-1.403103e-003
1.000000000000000e-001	-1.803219e-003
Step Information: Run=84  (Run: 84/100)
-1.000000000000000e-001	2.947490e-002
-9.000000000000001e-002	2.876277e-002
-8.000000000000002e-002	2.805005e-002
-7.000000000000002e-002	2.733655e-002
-6.000000000000002e-002	2.662201e-002
-5.000000000000002e-002	2.590626e-002
-4.000000000000002e-002	2.518919e-002
-3.000000000000001e-002	2.447077e-002
-2.000000000000001e-002	2.375103e-002
-1.000000000000001e-002	2.303003e-002
-1.040834085586084e-017	2.230783e-002
9.999999999999990e-003	2.158445e-002
1.999999999999999e-002	2.085988e-002
2.999999999999999e-002	2.013410e-002
3.999999999999999e-002	1.940704e-002
5.000000000000000e-002	1.867864e-002
6.000000000000000e-002	1.794890e-002
6.999999999999999e-002	1.721785e-002
7.999999999999999e-002	1.648566e-002
8.999999999999998e-002	1.575252e-002
1.000000000000000e-001	1.501867e-002
Step Information: Run=85  (Run: 85/100)
-1.000000000000000e-001	6.319532e-003
-9.000000000000001e-002	5.856007e-003
-8.000000000000002e-002	5.391905e-003
-7.000000000000002e-002	4.927004e-003
-6.000000000000002e-002	4.461076e-003
-5.000000000000002e-002	3.993934e-003
-4.000000000000002e-002	3.525470e-003
-3.000000000000001e-002	3.055658e-003
-2.000000000000001e-002	2.584536e-003
-1.000000000000001e-002	2.112160e-003
-1.040834085586084e-017	1.638583e-003
9.999999999999990e-003	1.163830e-003
1.999999999999999e-002	6.878951e-004
2.999999999999999e-002	2.107419e-004
3.999999999999999e-002	-2.676862e-004
5.000000000000000e-002	-7.474433e-004
6.000000000000000e-002	-1.228546e-003
6.999999999999999e-002	-1.710942e-003
7.999999999999999e-002	-2.194487e-003
8.999999999999998e-002	-2.678972e-003
1.000000000000000e-001	-3.164166e-003
Step Information: Run=86  (Run: 86/100)
-1.000000000000000e-001	1.749107e-003
-9.000000000000001e-002	1.860229e-003
-8.000000000000002e-002	1.970778e-003
-7.000000000000002e-002	2.080534e-003
-6.000000000000002e-002	2.189272e-003
-5.000000000000002e-002	2.296806e-003
-4.000000000000002e-002	2.403030e-003
-3.000000000000001e-002	2.507919e-003
-2.000000000000001e-002	2.611509e-003
-1.000000000000001e-002	2.713857e-003
-1.040834085586084e-017	2.815014e-003
9.999999999999990e-003	2.915005e-003
1.999999999999999e-002	3.013825e-003
2.999999999999999e-002	3.111438e-003
3.999999999999999e-002	3.207787e-003
5.000000000000000e-002	3.302819e-003
6.000000000000000e-002	3.396517e-003
6.999999999999999e-002	3.488934e-003
7.999999999999999e-002	3.580211e-003
8.999999999999998e-002	3.670553e-003
1.000000000000000e-001	3.760192e-003
Step Information: Run=87  (Run: 87/100)
-1.000000000000000e-001	8.979465e-003
-9.000000000000001e-002	8.549195e-003
-8.000000000000002e-002	8.118350e-003
-7.000000000000002e-002	7.686709e-003
-6.000000000000002e-002	7.254044e-003
-5.000000000000002e-002	6.820170e-003
-4.000000000000002e-002	6.384979e-003
-3.000000000000001e-002	5.948444e-003
-2.000000000000001e-002	5.510604e-003
-1.000000000000001e-002	5.071515e-003
-1.040834085586084e-017	4.631228e-003
9.999999999999990e-003	4.189770e-003
1.999999999999999e-002	3.747134e-003
2.999999999999999e-002	3.303284e-003
3.999999999999999e-002	2.858164e-003
5.000000000000000e-002	2.411719e-003
6.000000000000000e-002	1.963933e-003
6.999999999999999e-002	1.514860e-003
7.999999999999999e-002	1.064640e-003
8.999999999999998e-002	6.134838e-004
1.000000000000000e-001	1.616207e-004
Step Information: Run=88  (Run: 88/100)
-1.000000000000000e-001	2.888566e-003
-9.000000000000001e-002	2.928984e-003
-8.000000000000002e-002	2.968821e-003
-7.000000000000002e-002	3.007855e-003
-6.000000000000002e-002	3.045859e-003
-5.000000000000002e-002	3.082645e-003
-4.000000000000002e-002	3.118105e-003
-3.000000000000001e-002	3.152217e-003
-2.000000000000001e-002	3.185014e-003
-1.000000000000001e-002	3.216555e-003
-1.040834085586084e-017	3.246892e-003
9.999999999999990e-003	3.276051e-003
1.999999999999999e-002	3.304025e-003
2.999999999999999e-002	3.330777e-003
3.999999999999999e-002	3.356252e-003
5.000000000000000e-002	3.380395e-003
6.000000000000000e-002	3.403188e-003
6.999999999999999e-002	3.424687e-003
7.999999999999999e-002	3.445033e-003
8.999999999999998e-002	3.464436e-003
1.000000000000000e-001	3.483126e-003
Step Information: Run=89  (Run: 89/100)
-1.000000000000000e-001	-1.374746e-002
-9.000000000000001e-002	-1.320014e-002
-8.000000000000002e-002	-1.265339e-002
-7.000000000000002e-002	-1.210745e-002
-6.000000000000002e-002	-1.156253e-002
-5.000000000000002e-002	-1.101884e-002
-4.000000000000002e-002	-1.047647e-002
-3.000000000000001e-002	-9.935440e-003
-2.000000000000001e-002	-9.395727e-003
-1.000000000000001e-002	-8.857265e-003
-1.040834085586084e-017	-8.320006e-003
9.999999999999990e-003	-7.783921e-003
1.999999999999999e-002	-7.249020e-003
2.999999999999999e-002	-6.715339e-003
3.999999999999999e-002	-6.182933e-003
5.000000000000000e-002	-5.651858e-003
6.000000000000000e-002	-5.122129e-003
6.999999999999999e-002	-4.593693e-003
7.999999999999999e-002	-4.066405e-003
8.999999999999998e-002	-3.540058e-003
1.000000000000000e-001	-3.014419e-003
Step Information: Run=90  (Run: 90/100)
-1.000000000000000e-001	-1.522159e-002
-9.000000000000001e-002	-1.510665e-002
-8.000000000000002e-002	-1.499229e-002
-7.000000000000002e-002	-1.487872e-002
-6.000000000000002e-002	-1.476618e-002
-5.000000000000002e-002	-1.465485e-002
-4.000000000000002e-002	-1.454484e-002
-3.000000000000001e-002	-1.443616e-002
-2.000000000000001e-002	-1.432879e-002
-1.000000000000001e-002	-1.422265e-002
-1.040834085586084e-017	-1.411772e-002
9.999999999999990e-003	-1.401395e-002
1.999999999999999e-002	-1.391136e-002
2.999999999999999e-002	-1.380998e-002
3.999999999999999e-002	-1.370987e-002
5.000000000000000e-002	-1.361107e-002
6.000000000000000e-002	-1.351362e-002
6.999999999999999e-002	-1.341745e-002
7.999999999999999e-002	-1.332242e-002
8.999999999999998e-002	-1.322833e-002
1.000000000000000e-001	-1.313493e-002
Step Information: Run=91  (Run: 91/100)
-1.000000000000000e-001	1.090656e-002
-9.000000000000001e-002	1.060584e-002
-8.000000000000002e-002	1.030463e-002
-7.000000000000002e-002	1.000262e-002
-6.000000000000002e-002	9.699564e-003
-5.000000000000002e-002	9.395287e-003
-4.000000000000002e-002	9.089678e-003
-3.000000000000001e-002	8.782710e-003
-2.000000000000001e-002	8.474419e-003
-1.000000000000001e-002	8.164864e-003
-1.040834085586084e-017	7.854098e-003
9.999999999999990e-003	7.542145e-003
1.999999999999999e-002	7.229001e-003
2.999999999999999e-002	6.914628e-003
3.999999999999999e-002	6.598969e-003
5.000000000000000e-002	6.281971e-003
6.000000000000000e-002	5.963614e-003
6.999999999999999e-002	5.643954e-003
7.999999999999999e-002	5.323134e-003
8.999999999999998e-002	5.001365e-003
1.000000000000000e-001	4.678879e-003
Step Information: Run=92  (Run: 92/100)
-1.000000000000000e-001	1.561515e-002
-9.000000000000001e-002	1.558616e-002
-8.000000000000002e-002	1.555658e-002
-7.000000000000002e-002	1.552619e-002
-6.000000000000002e-002	1.549476e-002
-5.000000000000002e-002	1.546210e-002
-4.000000000000002e-002	1.542810e-002
-3.000000000000001e-002	1.539274e-002
-2.000000000000001e-002	1.535605e-002
-1.000000000000001e-002	1.531809e-002
-1.040834085586084e-017	1.527891e-002
9.999999999999990e-003	1.523855e-002
1.999999999999999e-002	1.519698e-002
2.999999999999999e-002	1.515418e-002
3.999999999999999e-002	1.511010e-002
5.000000000000000e-002	1.506466e-002
6.000000000000000e-002	1.501786e-002
6.999999999999999e-002	1.496975e-002
7.999999999999999e-002	1.492048e-002
8.999999999999998e-002	1.487025e-002
1.000000000000000e-001	1.481930e-002
Step Information: Run=93  (Run: 93/100)
-1.000000000000000e-001	-4.513860e-003
-9.000000000000001e-002	-4.375700e-003
-8.000000000000002e-002	-4.238121e-003
-7.000000000000002e-002	-4.101343e-003
-6.000000000000002e-002	-3.965595e-003
-5.000000000000002e-002	-3.831062e-003
-4.000000000000002e-002	-3.697852e-003
-3.000000000000001e-002	-3.565989e-003
-2.000000000000001e-002	-3.435437e-003
-1.000000000000001e-002	-3.306138e-003
-1.040834085586084e-017	-3.178041e-003
9.999999999999990e-003	-3.051119e-003
1.999999999999999e-002	-2.925380e-003
2.999999999999999e-002	-2.800860e-003
3.999999999999999e-002	-2.677616e-003
5.000000000000000e-002	-2.555701e-003
6.000000000000000e-002	-2.435132e-003
6.999999999999999e-002	-2.315856e-003
7.999999999999999e-002	-2.197729e-003
8.999999999999998e-002	-2.080543e-003
1.000000000000000e-001	-1.964068e-003
Step Information: Run=94  (Run: 94/100)
-1.000000000000000e-001	-5.666513e-003
-9.000000000000001e-002	-5.744576e-003
-8.000000000000002e-002	-5.823218e-003
-7.000000000000002e-002	-5.902657e-003
-6.000000000000002e-002	-5.983121e-003
-5.000000000000002e-002	-6.064794e-003
-4.000000000000002e-002	-6.147785e-003
-3.000000000000001e-002	-6.232116e-003
-2.000000000000001e-002	-6.317752e-003
-1.000000000000001e-002	-6.404636e-003
-1.040834085586084e-017	-6.492716e-003
9.999999999999990e-003	-6.581966e-003
1.999999999999999e-002	-6.672394e-003
2.999999999999999e-002	-6.764034e-003
3.999999999999999e-002	-6.856945e-003
5.000000000000000e-002	-6.951178e-003
6.000000000000000e-002	-7.046753e-003
6.999999999999999e-002	-7.143612e-003
7.999999999999999e-002	-7.241616e-003
8.999999999999998e-002	-7.340557e-003
1.000000000000000e-001	-7.440203e-003
Step Information: Run=95  (Run: 95/100)
-1.000000000000000e-001	-8.262683e-003
-9.000000000000001e-002	-8.120676e-003
-8.000000000000002e-002	-7.979242e-003
-7.000000000000002e-002	-7.838599e-003
-6.000000000000002e-002	-7.698973e-003
-5.000000000000002e-002	-7.560546e-003
-4.000000000000002e-002	-7.423424e-003
-3.000000000000001e-002	-7.287632e-003
-2.000000000000001e-002	-7.153134e-003
-1.000000000000001e-002	-7.019872e-003
-1.040834085586084e-017	-6.887796e-003
9.999999999999990e-003	-6.756880e-003
1.999999999999999e-002	-6.627132e-003
2.999999999999999e-002	-6.498586e-003
3.999999999999999e-002	-6.371299e-003
5.000000000000000e-002	-6.245325e-003
6.000000000000000e-002	-6.120679e-003
6.999999999999999e-002	-5.997308e-003
7.999999999999999e-002	-5.875072e-003
8.999999999999998e-002	-5.753763e-003
1.000000000000000e-001	-5.633155e-003
Step Information: Run=96  (Run: 96/100)
-1.000000000000000e-001	1.051475e-002
-9.000000000000001e-002	1.016821e-002
-8.000000000000002e-002	9.821181e-003
-7.000000000000002e-002	9.473353e-003
-6.000000000000002e-002	9.124499e-003
-5.000000000000002e-002	8.774431e-003
-4.000000000000002e-002	8.423042e-003
-3.000000000000001e-002	8.070307e-003
