Freq.	V(cascada)
6.95072322886354e+002	(1.23135727317031e+001dB,-1.78037942327011e+002°)
6.96674630071966e+002	(1.23162460960751e+001dB,-1.78187142112101e+002°)
6.98280630957114e+002	(1.23187447783384e+001dB,-1.78336526279370e+002°)
6.99890334056656e+002	(1.23210684014180e+001dB,-1.78486083087849e+002°)
7.01503747905077e+002	(1.23232166127698e+001dB,-1.78635800752396e+002°)
7.03120881056538e+002	(1.23251890845311e+001dB,-1.78785667446650e+002°)
7.04741742084915e+002	(1.23269855136653e+001dB,-1.78935671306000e+002°)
7.06366339583855e+002	(1.23286056220786e+001dB,-1.79085800430586e+002°)
7.07994682166810e+002	(1.23300491567563e+001dB,-1.79236042888314e+002°)
7.09626778467091e+002	(1.23313158898535e+001dB,-1.79386386717901e+002°)
7.11262637137911e+002	(1.23324056188038e+001dB,-1.79536819931939e+002°)
7.12902266852429e+002	(1.23333181664030e+001dB,-1.79687330519969e+002°)
7.14545676303798e+002	(1.23340533808836e+001dB,-1.79837906451569e+002°)
7.16192874205212e+002	(1.23346111359814e+001dB,-1.79988535679474e+002°)
7.17843869289950e+002	(1.23349913309874e+001dB,1.79860793857326e+002°)
7.19498670311424e+002	(1.23351938907965e+001dB,1.79710094230442e+002°)
7.21157286043224e+002	(1.23352187659285e+001dB,1.79559377518971e+002°)
7.22819725279166e+002	(1.23350659325607e+001dB,1.79408655806339e+002°)
7.24485996833336e+002	(1.23347353925284e+001dB,1.79257941177179e+002°)
7.26156109540142e+002	(1.23342271733317e+001dB,1.79107245714181e+002°)
7.27830072254353e+002	(1.23335413281133e+001dB,1.78956581494950e+002°)
7.29507893851154e+002	(1.23326779356411e+001dB,1.78805960588876e+002°)
7.31189583226188e+002	(1.23316371002755e+001dB,1.78655395053995e+002°)
7.32875149295605e+002	(1.23304189519175e+001dB,1.78504896933878e+002°)
7.34564600996107e+002	(1.23290236459519e+001dB,1.78354478254504e+002°)
7.36257947285001e+002	(1.23274513631837e+001dB,1.78204151021166e+002°)
7.37955197140238e+002	(1.23257023097611e+001dB,1.78053927215374e+002°)
7.39656359560470e+002	(1.23237767170784e+001dB,1.77903818791792e+002°)
7.41361443565089e+002	(1.23216748416780e+001dB,1.77753837675180e+002°)
7.43070458194282e+002	(1.23193969651433e+001dB,1.77603995757346e+002°)
7.44783412509074e+002	(1.23169433939750e+001dB,1.77454304894151e+002°)
7.46500315591378e+002	(1.23143144594559e+001dB,1.77304776902502e+002°)
7.48221176544043e+002	(1.23115105175150e+001dB,1.77155423557394e+002°)
7.49946004490904e+002	(1.23085319485676e+001dB,1.77006256588966e+002°)
7.51674808576825e+002	(1.23053791573588e+001dB,1.76857287679596e+002°)
7.53407597967754e+002	(1.23020525727855e+001dB,1.76708528461019e+002°)
7.55144381850768e+002	(1.22985526477209e+001dB,1.76559990511480e+002°)
7.56885169434122e+002	(1.22948798588151e+001dB,1.76411685352925e+002°)
7.58629969947299e+002	(1.22910347063012e+001dB,1.76263624448218e+002°)
7.60378792641058e+002	(1.22870177137767e+001dB,1.76115819198408e+002°)
7.62131646787481e+002	(1.22828294279914e+001dB,1.75968280940023e+002°)
7.63888541680028e+002	(1.22784704186151e+001dB,1.75821020942414e+002°)
7.65649486633580e+002	(1.22739412779990e+001dB,1.75674050405142e+002°)
7.67414490984492e+002	(1.22692426209332e+001dB,1.75527380455392e+002°)
7.69183564090642e+002	(1.22643750843952e+001dB,1.75381022145453e+002°)
7.70956715331478e+002	(1.22593393272794e+001dB,1.75234986450233e+002°)
7.72733954108072e+002	(1.22541360301348e+001dB,1.75089284264824e+002°)
7.74515289843168e+002	(1.22487658948855e+001dB,1.74943926402114e+002°)
7.76300731981230e+002	(1.22432296445466e+001dB,1.74798923590453e+002°)
7.78090289988495e+002	(1.22375280229292e+001dB,1.74654286471358e+002°)
7.79883973353020e+002	(1.22316617943501e+001dB,1.74510025597301e+002°)
7.81681791584737e+002	(1.22256317433164e+001dB,1.74366151429500e+002°)
7.83483754215499e+002	(1.22194386742206e+001dB,1.74222674335822e+002°)
7.85289870799133e+002	(1.22130834110199e+001dB,1.74079604588687e+002°)
7.87100150911488e+002	(1.22065667969149e+001dB,1.73936952363065e+002°)
7.88914604150489e+002	(1.21998896940205e+001dB,1.73794727734520e+002°)
7.90733240136188e+002	(1.21930529830272e+001dB,1.73652940677304e+002°)
7.92556068510811e+002	(1.21860575628681e+001dB,1.73511601062510e+002°)
7.94383098938813e+002	(1.21789043503695e+001dB,1.73370718656294e+002°)
7.96214341106926e+002	(1.21715942799049e+001dB,1.73230303118149e+002°)
7.98049804724216e+002	(1.21641283030414e+001dB,1.73090363999232e+002°)
7.99889499522126e+002	(1.21565073881804e+001dB,1.72950910740766e+002°)
8.01733435254537e+002	(1.21487325202003e+001dB,1.72811952672491e+002°)
8.03581621697811e+002	(1.21408047000884e+001dB,1.72673499011179e+002°)
8.05434068650849e+002	(1.21327249445788e+001dB,1.72535558859217e+002°)
8.07290785935141e+002	(1.21244942857762e+001dB,1.72398141203226e+002°)
8.09151783394816e+002	(1.21161137707852e+001dB,1.72261254912783e+002°)
8.11017070896698e+002	(1.21075844613369e+001dB,1.72124908739165e+002°)
8.12886658330356e+002	(1.20989074334083e+001dB,1.71989111314183e+002°)
8.14760555608155e+002	(1.20900837768429e+001dB,1.71853871149047e+002°)
8.16638772665314e+002	(1.20811145949728e+001dB,1.71719196633330e+002°)
8.18521319459951e+002	(1.20720010042304e+001dB,1.71585096033961e+002°)
8.20408205973143e+002	(1.20627441337732e+001dB,1.71451577494296e+002°)
8.22299442208973e+002	(1.20533451250928e+001dB,1.71318649033243e+002°)
8.24195038194589e+002	(1.20438051316313e+001dB,1.71186318544457e+002°)
8.26095003980251e+002	(1.20341253183949e+001dB,1.71054593795574e+002°)
8.27999349639389e+002	(1.20243068615726e+001dB,1.70923482427530e+002°)
8.29908085268654e+002	(1.20143509481476e+001dB,1.70792991953928e+002°)
8.31821220987972e+002	(1.20042587755141e+001dB,1.70663129760455e+002°)
8.33738766940599e+002	(1.19940315510873e+001dB,1.70533903104381e+002°)
8.35660733293171e+002	(1.19836704919268e+001dB,1.70405319114082e+002°)
8.37587130235764e+002	(1.19731768243540e+001dB,1.70277384788661e+002°)
8.39517967981942e+002	(1.19625517835639e+001dB,1.70150106997581e+002°)
8.41453256768815e+002	(1.19517966132497e+001dB,1.70023492480399e+002°)
8.43393006857091e+002	(1.19409125652261e+001dB,1.69897547846519e+002°)
8.45337228531133e+002	(1.19299008990505e+001dB,1.69772279575018e+002°)
8.47285932099009e+002	(1.19187628816467e+001dB,1.69647694014529e+002°)
8.49239127892552e+002	(1.19074997869382e+001dB,1.69523797383154e+002°)
8.51196826267412e+002	(1.18961128954744e+001dB,1.69400595768457e+002°)
8.53159037603111e+002	(1.18846034940629e+001dB,1.69278095127494e+002°)
8.55125772303098e+002	(1.18729728754090e+001dB,1.69156301286893e+002°)
8.57097040794804e+002	(1.18612223377508e+001dB,1.69035219942989e+002°)
8.59072853529700e+002	(1.18493531845028e+001dB,1.68914856662002e+002°)
8.61053220983346e+002	(1.18373667239011e+001dB,1.68795216880267e+002°)
8.63038153655455e+002	(1.18252642686506e+001dB,1.68676305904510e+002°)
8.65027662069942e+002	(1.18130471355769e+001dB,1.68558128912162e+002°)
8.67021756774982e+002	(1.18007166452816e+001dB,1.68440690951737e+002°)
8.69020448343067e+002	(1.17882741218067e+001dB,1.68323996943232e+002°)
8.71023747371061e+002	(1.17757208922896e+001dB,1.68208051678580e+002°)
8.73031664480255e+002	(1.17630582866394e+001dB,1.68092859822142e+002°)
8.75044210316427e+002	(1.17502876372004e+001dB,1.67978425911249e+002°)
8.77061395549894e+002	(1.17374102784349e+001dB,1.67864754356765e+002°)
8.79083230875572e+002	(1.17244275465998e+001dB,1.67751849443708e+002°)
8.81109727013029e+002	(1.17113407794342e+001dB,1.67639715331890e+002°)
8.83140894706547e+002	(1.16981513158446e+001dB,1.67528356056611e+002°)
8.85176744725175e+002	(1.16848604956044e+001dB,1.67417775529377e+002°)
8.87217287862787e+002	(1.16714696590481e+001dB,1.67307977538653e+002°)
8.89262534938139e+002	(1.16579801467810e+001dB,1.67198965750647e+002°)
8.91312496794928e+002	(1.16443932993802e+001dB,1.67090743710144e+002°)
8.93367184301848e+002	(1.16307104571143e+001dB,1.66983314841341e+002°)
8.95426608352646e+002	(1.16169329596608e+001dB,1.66876682448729e+002°)
8.97490779866185e+002	(1.16030621458299e+001dB,1.66770849718014e+002°)
8.99559709786497e+002	(1.15890993532914e+001dB,1.66665819717036e+002°)
9.01633409082841e+002	(1.15750459183082e+001dB,1.66561595396750e+002°)
9.03711888749765e+002	(1.15609031754863e+001dB,1.66458179592194e+002°)
9.05795159807162e+002	(1.15466724574993e+001dB,1.66355575023519e+002°)
9.07883233300326e+002	(1.15323550948597e+001dB,1.66253784297013e+002°)
9.09976120300017e+002	(1.15179524156582e+001dB,1.66152809906164e+002°)
9.12073831902512e+002	(1.15034657453320e+001dB,1.66052654232737e+002°)
9.14176379229669e+002	(1.14888964064311e+001dB,1.65953319547871e+002°)
9.16283773428986e+002	(1.14742457183822e+001dB,1.65854808013202e+002°)
9.18396025673656e+002	(1.14595149972749e+001dB,1.65757121681994e+002°)
9.20513147162631e+002	(1.14447055556364e+001dB,1.65660262500294e+002°)
9.22635149120677e+002	(1.14298187022221e+001dB,1.65564232308098e+002°)
9.24762042798439e+002	(1.14148557418049e+001dB,1.65469032840545e+002°)
9.26893839472494e+002	(1.13998179749791e+001dB,1.65374665729099e+002°)
9.29030550445416e+002	(1.13847066979577e+001dB,1.65281132502776e+002°)
9.31172187045835e+002	(1.13695232023826e+001dB,1.65188434589353e+002°)
9.33318760628494e+002	(1.13542687751404e+001dB,1.65096573316617e+002°)
9.35470282574313e+002	(1.13389446981789e+001dB,1.65005549913602e+002°)
9.37626764290447e+002	(1.13235522483327e+001dB,1.64915365511849e+002°)
9.39788217210347e+002	(1.13080926971534e+001dB,1.64826021146654e+002°)
9.41954652793822e+002	(1.12925673107411e+001dB,1.64737517758367e+002°)
9.44126082527097e+002	(1.12769773495880e+001dB,1.64649856193644e+002°)
9.46302517922877e+002	(1.12613240684214e+001dB,1.64563037206746e+002°)
9.48483970520405e+002	(1.12456087160548e+001dB,1.64477061460822e+002°)
9.50670451885526e+002	(1.12298325352414e+001dB,1.64391929529210e+002°)
9.52861973610746e+002	(1.12139967625314e+001dB,1.64307641896728e+002°)
9.55058547315296e+002	(1.11981026281476e+001dB,1.64224198960980e+002°)
9.57260184645191e+002	(1.11821513558401e+001dB,1.64141601033658e+002°)
9.59466897273292e+002	(1.11661441627730e+001dB,1.64059848341843e+002°)
9.61678696899371e+002	(1.11500822593963e+001dB,1.63978941029324e+002°)
9.63895595250168e+002	(1.11339668493355e+001dB,1.63898879157891e+002°)
9.66117604079459e+002	(1.11177991292751e+001dB,1.63819662708643e+002°)
9.68344735168112e+002	(1.11015802888559e+001dB,1.63741291583303e+002°)
9.70577000324155e+002	(1.10853115105681e+001dB,1.63663765605510e+002°)
9.72814411382836e+002	(1.10689939696605e+001dB,1.63587084522127e+002°)
9.75056980206685e+002	(1.10526288340412e+001dB,1.63511248004535e+002°)
9.77304718685579e+002	(1.10362172641917e+001dB,1.63436255649934e+002°)
9.79557638736804e+002	(1.10197604130772e+001dB,1.63362106982627e+002°)
9.81815752305117e+002	(1.10032594260751e+001dB,1.63288801455315e+002°)
9.84079071362813e+002	(1.09867154408913e+001dB,1.63216338450369e+002°)
9.86347607909783e+002	(1.09701295874913e+001dB,1.63144717281116e+002°)
9.88621373973581e+002	(1.09535029880259e+001dB,1.63073937193108e+002°)
9.90900381609491e+002	(1.09368367567794e+001dB,1.63003997365375e+002°)
9.93184642900582e+002	(1.09201320000945e+001dB,1.62934896911700e+002°)
9.95474169957782e+002	(1.09033898163275e+001dB,1.62866634881858e+002°)
9.97768974919934e+002	(1.08866112957854e+001dB,1.62799210262860e+002°)
1.00006906995387e+003	(1.08697975206866e+001dB,1.62732621980192e+002°)
1.00237446725445e+003	(1.08529495651078e+001dB,1.62666868899035e+002°)
1.00468517904468e+003	(1.08360684949439e+001dB,1.62601949825492e+002°)
1.00700121757572e+003	(1.08191553678680e+001dB,1.62537863507788e+002°)
1.00932259512696e+003	(1.08022112333021e+001dB,1.62474608637473e+002°)
1.01164932400614e+003	(1.07852371323760e+001dB,1.62412183850610e+002°)
1.01398141654932e+003	(1.07682340979051e+001dB,1.62350587728964e+002°)
1.01631888512103e+003	(1.07512031543601e+001dB,1.62289818801158e+002°)
1.01866174211430e+003	(1.07341453178500e+001dB,1.62229875543839e+002°)
1.02100999995072e+003	(1.07170615960968e+001dB,1.62170756382828e+002°)
1.02336367108052e+003	(1.06999529884217e+001dB,1.62112459694252e+002°)
1.02572276798264e+003	(1.06828204857318e+001dB,1.62054983805678e+002°)
1.02808730316476e+003	(1.06656650705055e+001dB,1.61998326997221e+002°)
1.03045728916342e+003	(1.06484877167921e+001dB,1.61942487502659e+002°)
1.03283273854405e+003	(1.06312893901943e+001dB,1.61887463510504e+002°)
1.03521366390104e+003	(1.06140710478766e+001dB,1.61833253165103e+002°)
1.03760007785783e+003	(1.05968336385581e+001dB,1.61779854567695e+002°)
1.03999199306694e+003	(1.05795781025191e+001dB,1.61727265777465e+002°)
1.04238942221007e+003	(1.05623053715985e+001dB,1.61675484812601e+002°)
1.04479237799814e+003	(1.05450163692090e+001dB,1.61624509651307e+002°)
1.04720087317140e+003	(1.05277120103405e+001dB,1.61574338232834e+002°)
1.04961492049945e+003	(1.05103932015713e+001dB,1.61524968458477e+002°)
1.05203453278132e+003	(1.04930608410849e+001dB,1.61476398192579e+002°)
1.05445972284555e+003	(1.04757158186836e+001dB,1.61428625263499e+002°)
1.05689050355026e+003	(1.04583590158036e+001dB,1.61381647464589e+002°)
1.05932688778322e+003	(1.04409913055376e+001dB,1.61335462555140e+002°)
1.06176888846188e+003	(1.04236135526567e+001dB,1.61290068261334e+002°)
1.06421651853349e+003	(1.04062266136267e+001dB,1.61245462277169e+002°)
1.06666979097514e+003	(1.03888313366447e+001dB,1.61201642265356e+002°)
1.06912871879384e+003	(1.03714285616505e+001dB,1.61158605858259e+002°)
1.07159331502658e+003	(1.03540191203691e+001dB,1.61116350658748e+002°)
1.07406359274041e+003	(1.03366038363328e+001dB,1.61074874241095e+002°)
1.07653956503248e+003	(1.03191835249119e+001dB,1.61034174151835e+002°)
1.07902124503016e+003	(1.03017589933532e+001dB,1.60994247910608e+002°)
1.08150864589106e+003	(1.02843310408065e+001dB,1.60955093011008e+002°)
1.08400178080315e+003	(1.02669004583669e+001dB,1.60916706921394e+002°)
1.08650066298477e+003	(1.02494680291091e+001dB,1.60879087085708e+002°)
1.08900530568474e+003	(1.02320345281248e+001dB,1.60842230924280e+002°)
1.09151572218244e+003	(1.02146007225626e+001dB,1.60806135834597e+002°)
1.09403192578784e+003	(1.01971673716692e+001dB,1.60770799192090e+002°)
1.09655392984161e+003	(1.01797352268310e+001dB,1.60736218350886e+002°)
1.09908174771515e+003	(1.01623050316151e+001dB,1.60702390644552e+002°)
1.10161539281070e+003	(1.01448775218180e+001dB,1.60669313386839e+002°)
1.10415487856141e+003	(1.01274534255029e+001dB,1.60636983872393e+002°)
1.10670021843137e+003	(1.01100334630502e+001dB,1.60605399377478e+002°)
1.10925142591572e+003	(1.00926183472065e+001dB,1.60574557160641e+002°)
1.11180851454070e+003	(1.00752087831258e+001dB,1.60544454463445e+002°)
1.11437149786376e+003	(1.00578054684237e+001dB,1.60515088511090e+002°)
1.11694038947356e+003	(1.00404090932195e+001dB,1.60486456513108e+002°)
1.11951520299012e+003	(1.00230203401958e+001dB,1.60458555663993e+002°)
1.12209595206484e+003	(1.00056398846380e+001dB,1.60431383143841e+002°)
1.12468265038059e+003	(9.98826839449463e+000dB,1.60404936118971e+002°)
1.12727531165180e+003	(9.97090653042290e+000dB,1.60379211742544e+002°)
1.12987394962450e+003	(9.95355494584646e+000dB,1.60354207155147e+002°)
1.13247857807640e+003	(9.93621428700044e+000dB,1.60329919485399e+002°)
1.13508921081699e+003	(9.91888519299522e+000dB,1.60306345850512e+002°)
1.13770586168758e+003	(9.90156829585996e+000dB,1.60283483356869e+002°)
1.14032854456139e+003	(9.88426422060429e+000dB,1.60261329100567e+002°)
1.14295727334363e+003	(9.86697358526881e+000dB,1.60239880167967e+002°)
1.14559206197155e+003	(9.84969700098350e+000dB,1.60219133636217e+002°)
1.14823292441455e+003	(9.83243507201995e+000dB,1.60199086573779e+002°)
1.15087987467421e+003	(9.81518839584796e+000dB,1.60179736040945e+002°)
1.15353292678439e+003	(9.79795756319455e+000dB,1.60161079090317e+002°)
1.15619209481133e+003	(9.78074315809578e+000dB,1.60143112767309e+002°)
1.15885739285365e+003	(9.76354575795544e+000dB,1.60125834110628e+002°)
1.16152883504251e+003	(9.74636593360407e+000dB,1.60109240152727e+002°)
1.16420643554163e+003	(9.72920424934839e+000dB,1.60093327920281e+002°)
1.16689020854738e+003	(9.71206126303987e+000dB,1.60078094434610e+002°)
1.16958016828885e+003	(9.69493752612044e+000dB,1.60063536712143e+002°)
1.17227632902795e+003	(9.67783358368812e+000dB,1.60049651764823e+002°)
1.17497870505944e+003	(9.66074997454917e+000dB,1.60036436600534e+002°)
1.17768731071107e+003	(9.64368723127892e+000dB,1.60023888223516e+002°)
1.18040216034358e+003	(9.62664588027809e+000dB,1.60012003634751e+002°)
1.18312326835084e+003	(9.60962644182881e+000dB,1.60000779832356e+002°)
1.18585064915989e+003	(9.59262943015455e+000dB,1.59990213811969e+002°)
1.18858431723103e+003	(9.57565535347692e+000dB,1.59980302567113e+002°)
1.19132428705791e+003	(9.55870471407312e+000dB,1.59971043089562e+002°)
1.19407057316756e+003	(9.54177800833114e+000dB,1.59962432369687e+002°)
1.19682319012052e+003	(9.52487572681001e+000dB,1.59954467396817e+002°)
1.19958215251090e+003	(9.50799835429867e+000dB,1.59947145159553e+002°)
1.20234747496644e+003	(9.49114636986585e+000dB,1.59940462646117e+002°)
1.20511917214860e+003	(9.47432024692622e+000dB,1.59934416844650e+002°)
1.20789725875264e+003	(9.45752045328988e+000dB,1.59929004743549e+002°)
1.21068174950771e+003	(9.44074745122393e+000dB,1.59924223331738e+002°)
1.21347265917689e+003	(9.42400169750492e+000dB,1.59920069598994e+002°)
1.21627000255732e+003	(9.40728364347959e+000dB,1.59916540536220e+002°)
1.21907379448022e+003	(9.39059373511824e+000dB,1.59913633135715e+002°)
1.22188404981103e+003	(9.37393241307135e+000dB,1.59911344391475e+002°)
1.22470078344943e+003	(9.35730011272498e+000dB,1.59909671299416e+002°)
1.22752401032947e+003	(9.34069726425683e+000dB,1.59908610857682e+002°)
1.23035374541962e+003	(9.32412429269210e+000dB,1.59908160066849e+002°)
1.23319000372285e+003	(9.30758161795756e+000dB,1.59908315930190e+002°)
1.23603280027671e+003	(9.29106965493509e+000dB,1.59909075453922e+002°)
1.23888215015344e+003	(9.27458881352042e+000dB,1.59910435647410e+002°)
1.24173806846001e+003	(9.25813949867247e+000dB,1.59912393523408e+002°)
1.24460057033820e+003	(9.24172211047001e+000dB,1.59914946098271e+002°)
1.24746967096472e+003	(9.22533704416461e+000dB,1.59918090392161e+002°)
1.25034538555125e+003	(9.20898469023405e+000dB,1.59921823429261e+002°)
1.25322772934455e+003	(9.19266543443517e+000dB,1.59926142237951e+002°)
1.25611671762651e+003	(9.17637965785593e+000dB,1.59931043851028e+002°)
1.25901236571427e+003	(9.16012773697147e+000dB,1.59936525305869e+002°)
1.26191468896026e+003	(9.14391004368876e+000dB,1.59942583644618e+002°)
1.26482370275232e+003	(9.12772694540488e+000dB,1.59949215914364e+002°)
1.26773942251373e+003	(9.11157880505712e+000dB,1.59956419167296e+002°)
1.27066186370336e+003	(9.09546598116944e+000dB,1.59964190460882e+002°)
1.27359104181571e+003	(9.07938882791034e+000dB,1.59972526858016e+002°)
1.27652697238097e+003	(9.06334769513697e+000dB,1.59981425427160e+002°)
1.27946967096517e+003	(9.04734292844723e+000dB,1.59990883242524e+002°)
1.28241915317020e+003	(9.03137486923125e+000dB,1.60000897384164e+002°)
1.28537543463391e+003	(9.01544385471550e+000dB,1.60011464938148e+002°)
1.28833853103023e+003	(8.99955021801579e+000dB,1.60022582996675e+002°)
1.29130845806919e+003	(8.98369428818537e+000dB,1.60034248658210e+002°)
1.29428523149704e+003	(8.96787639026025e+000dB,1.60046459027593e+002°)
1.29726886709635e+003	(8.95209684531023e+000dB,1.60059211216164e+002°)
1.30025938068605e+003	(8.93635597048150e+000dB,1.60072502341877e+002°)
1.30325678812156e+003	(8.92065407904761e+000dB,1.60086329529409e+002°)
1.30626110529482e+003	(8.90499148045415e+000dB,1.60100689910251e+002°)
1.30927234813442e+003	(8.88936848036383e+000dB,1.60115580622826e+002°)
1.31229053260568e+003	(8.87378538070487e+000dB,1.60130998812564e+002°)
1.31531567471071e+003	(8.85824247971176e+000dB,1.60146941632012e+002°)
1.31834779048851e+003	(8.84274007197381e+000dB,1.60163406240911e+002°)
1.32138689601506e+003	(8.82727844847784e+000dB,1.60180389806276e+002°)
1.32443300740339e+003	(8.81185789665363e+000dB,1.60197889502487e+002°)
1.32748614080369e+003	(8.79647870041241e+000dB,1.60215902511351e+002°)
1.33054631240335e+003	(8.78114114019762e+000dB,1.60234426022186e+002°)
1.33361353842711e+003	(8.76584549302101e+000dB,1.60253457231882e+002°)
1.33668783513710e+003	(8.75059203250817e+000dB,1.60272993344963e+002°)
1.33976921883292e+003	(8.73538102894043e+000dB,1.60293031573659e+002°)
1.34285770585177e+003	(8.72021274929445e+000dB,1.60313569137955e+002°)
1.34595331256850e+003	(8.70508745728487e+000dB,1.60334603265648e+002°)
1.34905605539571e+003	(8.69000541340368e+000dB,1.60356131192401e+002°)
1.35216595078383e+003	(8.67496687496032e+000dB,1.60378150161790e+002°)
1.35528301522122e+003	(8.65997209612442e+000dB,1.60400657425344e+002°)
1.35840726523424e+003	(8.64502132796091e+000dB,1.60423650242598e+002°)
1.36153871738735e+003	(8.63011481847114e+000dB,1.60447125881122e+002°)
1.36467738828320e+003	(8.61525281263217e+000dB,1.60471081616563e+002°)
1.36782329456272e+003	(8.60043555243272e+000dB,1.60495514732682e+002°)
1.37097645290519e+003	(8.58566327691232e+000dB,1.60520422521373e+002°)
1.37413688002833e+003	(8.57093622219857e+000dB,1.60545802282710e+002°)
1.37730459268842e+003	(8.55625462154269e+000dB,1.60571651324955e+002°)
1.38047960768035e+003	(8.54161870536056e+000dB,1.60597966964586e+002°)
1.38366194183774e+003	(8.52702870126011e+000dB,1.60624746526327e+002°)
1.38685161203300e+003	(8.51248483408604e+000dB,1.60651987343161e+002°)
1.39004863517746e+003	(8.49798732595158e+000dB,1.60679686756336e+002°)
1.39325302822140e+003	(8.48353639626757e+000dB,1.60707842115403e+002°)
1.39646480815420e+003	(8.46913226179072e+000dB,1.60736450778197e+002°)
1.39968399200441e+003	(8.45477513664439e+000dB,1.60765510110868e+002°)
1.40291059683980e+003	(8.44046523235550e+000dB,1.60795017487888e+002°)
1.40614463976753e+003	(8.42620275789573e+000dB,1.60824970292049e+002°)
1.40938613793415e+003	(8.41198791970277e+000dB,1.60855365914461e+002°)
1.41263510852578e+003	(8.39782092172137e+000dB,1.60886201754572e+002°)
1.41589156876814e+003	(8.38370196543085e+000dB,1.60917475220148e+002°)
1.41915553592664e+003	(8.36963124988162e+000dB,1.60949183727284e+002°)
1.42242702730652e+003	(8.35560897171853e+000dB,1.60981324700394e+002°)
1.42570606025290e+003	(8.34163532522152e+000dB,1.61013895572201e+002°)
1.42899265215088e+003	(8.32771050232930e+000dB,1.61046893783741e+002°)
1.43228682042566e+003	(8.31383469267206e+000dB,1.61080316784351e+002°)
1.43558858254258e+003	(8.30000808360160e+000dB,1.61114162031642e+002°)
1.43889795600726e+003	(8.28623086021950e+000dB,1.61148426991514e+002°)
1.44221495836566e+003	(8.27250320540807e+000dB,1.61183109138117e+002°)
1.44553960720420e+003	(8.25882529985882e+000dB,1.61218205953852e+002°)
1.44887192014984e+003	(8.24519732209809e+000dB,1.61253714929343e+002°)
1.45221191487016e+003	(8.23161944851996e+000dB,1.61289633563434e+002°)
1.45555960907350e+003	(8.21809185340945e+000dB,1.61325959363152e+002°)
1.45891502050899e+003	(8.20461470897201e+000dB,1.61362689843696e+002°)
1.46227816696669e+003	(8.19118818536147e+000dB,1.61399822528411e+002°)
1.46564906627766e+003	(8.17781245070366e+000dB,1.61437354948778e+002°)
1.46902773631408e+003	(8.16448767112805e+000dB,1.61475284644367e+002°)
1.47241419498932e+003	(8.15121401078562e+000dB,1.61513609162826e+002°)
1.47580846025805e+003	(8.13799163188098e+000dB,1.61552326059858e+002°)
1.47921055011633e+003	(8.12482069469889e+000dB,1.61591432899178e+002°)
1.48262048260169e+003	(8.11170135762199e+000dB,1.61630927252498e+002°)
1.48603827579325e+003	(8.09863377716204e+000dB,1.61670806699491e+002°)
1.48946394781183e+003	(8.08561810798010e+000dB,1.61711068827764e+002°)
1.49289751681998e+003	(8.07265450291521e+000dB,1.61751711232818e+002°)
1.49633900102216e+003	(8.05974311300126e+000dB,1.61792731518026e+002°)
1.49978841866476e+003	(8.04688408749863e+000dB,1.61834127294599e+002°)
1.50324578803626e+003	(8.03407757390943e+000dB,1.61875896181538e+002°)
1.50671112746728e+003	(8.02132371800464e+000dB,1.61918035805611e+002°)
1.51018445533072e+003	(8.00862266384671e+000dB,1.61960543801321e+002°)
1.51366579004180e+003	(7.99597455380813e+000dB,1.62003417810856e+002°)
1.51715515005821e+003	(7.98337952859821e+000dB,1.62046655484061e+002°)
1.52065255388021e+003	(7.97083772728087e+000dB,1.62090254478397e+002°)
1.52415802005067e+003	(7.95834928729728e+000dB,1.62134212458899e+002°)
1.52767156715523e+003	(7.94591434448569e+000dB,1.62178527098150e+002°)
1.53119321382236e+003	(7.93353303310421e+000dB,1.62223196076217e+002°)
1.53472297872348e+003	(7.92120548584886e+000dB,1.62268217080639e+002°)
1.53826088057306e+003	(7.90893183387438e+000dB,1.62313587806362e+002°)
1.54180693812870e+003	(7.89671220681611e+000dB,1.62359305955706e+002°)
1.54536117019125e+003	(7.88454673280602e+000dB,1.62405369238327e+002°)
1.54892359560488e+003	(7.87243553849285e+000dB,1.62451775371167e+002°)
1.55249423325723e+003	(7.86037874906422e+000dB,1.62498522078421e+002°)
1.55607310207945e+003	(7.84837648826062e+000dB,1.62545607091475e+002°)
1.55966022104636e+003	(7.83642887839683e+000dB,1.62593028148885e+002°)
1.56325560917650e+003	(7.82453604037937e+000dB,1.62640782996312e+002°)
1.56685928553226e+003	(7.81269809372513e+000dB,1.62688869386489e+002°)
1.57047126921998e+003	(7.80091515657610e+000dB,1.62737285079170e+002°)
1.57409157939004e+003	(7.78918734572082e+000dB,1.62786027841084e+002°)
1.57772023523695e+003	(7.77751477660762e+000dB,1.62835095445904e+002°)
1.58135725599949e+003	(7.76589756336512e+000dB,1.62884485674175e+002°)
1.58500266096078e+003	(7.75433581881590e+000dB,1.62934196313285e+002°)
1.58865646944840e+003	(7.74282965449511e+000dB,1.62984225157412e+002°)
1.59231870083447e+003	(7.73137918066402e+000dB,1.63034570007477e+002°)
1.59598937453579e+003	(7.71998450632883e+000dB,1.63085228671103e+002°)
1.59966851001389e+003	(7.70864573925412e+000dB,1.63136198962552e+002°)
1.60335612677519e+003	(7.69736298597884e+000dB,1.63187478702700e+002°)
1.60705224437107e+003	(7.68613635183268e+000dB,1.63239065718967e+002°)
1.61075688239797e+003	(7.67496594094891e+000dB,1.63290957845275e+002°)
1.61447006049751e+003	(7.66385185628136e+000dB,1.63343152922014e+002°)
