Freq.	V(N002,N003)
2.77332010465148e+002	(-4.87928302731937e-003dB,-2.47041701412293e+000°)
2.77971326775892e+002	(-4.90179490552940e-003dB,-2.47610907835364e+000°)
2.78612116862940e+002	(-4.92441060259492e-003dB,-2.48181424451037e+000°)
2.79254384123697e+002	(-4.94713059687130e-003dB,-2.48753254266022e+000°)
2.79898131963399e+002	(-4.96995536892742e-003dB,-2.49326400293867e+000°)
2.80543363795134e+002	(-4.99288540153125e-003dB,-2.49900865554975e+000°)
2.81190083039857e+002	(-5.01592117967893e-003dB,-2.50476653076612e+000°)
2.81838293126408e+002	(-5.03906319059672e-003dB,-2.51053765892930e+000°)
2.82487997491533e+002	(-5.06231192374504e-003dB,-2.51632207044978e+000°)
2.83139199579900e+002	(-5.08566787084355e-003dB,-2.52211979580716e+000°)
2.83791902844118e+002	(-5.10913152586842e-003dB,-2.52793086555036e+000°)
2.84446110744754e+002	(-5.13270338506879e-003dB,-2.53375531029770e+000°)
2.85101826750353e+002	(-5.15638394697556e-003dB,-2.53959316073711e+000°)
2.85759054337457e+002	(-5.18017371241401e-003dB,-2.54544444762625e+000°)
2.86417796990620e+002	(-5.20407318450872e-003dB,-2.55130920179269e+000°)
2.87078058202431e+002	(-5.22808286870493e-003dB,-2.55718745413405e+000°)
2.87739841473529e+002	(-5.25220327276376e-003dB,-2.56307923561813e+000°)
2.88403150312622e+002	(-5.27643490678743e-003dB,-2.56898457728312e+000°)
2.89067988236509e+002	(-5.30077828322126e-003dB,-2.57490351023772e+000°)
2.89734358770094e+002	(-5.32523391686924e-003dB,-2.58083606566128e+000°)
2.90402265446406e+002	(-5.34980232489891e-003dB,-2.58678227480399e+000°)
2.91071711806622e+002	(-5.37448402685793e-003dB,-2.59274216898704e+000°)
2.91742701400078e+002	(-5.39927954468181e-003dB,-2.59871577960272e+000°)
2.92415237784295e+002	(-5.42418940270955e-003dB,-2.60470313811465e+000°)
2.93089324524993e+002	(-5.44921412768654e-003dB,-2.61070427605788e+000°)
2.93764965196114e+002	(-5.47435424878309e-003dB,-2.61671922503908e+000°)
2.94442163379837e+002	(-5.49961029759930e-003dB,-2.62274801673668e+000°)
2.95120922666599e+002	(-5.52498280818157e-003dB,-2.62879068290105e+000°)
2.95801246655115e+002	(-5.55047231703336e-003dB,-2.63484725535461e+000°)
2.96483138952395e+002	(-5.57607936312008e-003dB,-2.64091776599207e+000°)
2.97166603173763e+002	(-5.60180448788951e-003dB,-2.64700224678049e+000°)
2.97851642942879e+002	(-5.62764823527571e-003dB,-2.65310072975952e+000°)
2.98538261891756e+002	(-5.65361115171753e-003dB,-2.65921324704153e+000°)
2.99226463660779e+002	(-5.67969378615673e-003dB,-2.66533983081175e+000°)
2.99916251898725e+002	(-5.70589669007094e-003dB,-2.67148051332846e+000°)
3.00607630262783e+002	(-5.73222041746413e-003dB,-2.67763532692315e+000°)
3.01300602418572e+002	(-5.75866552488600e-003dB,-2.68380430400064e+000°)
3.01995172040161e+002	(-5.78523257145428e-003dB,-2.68998747703930e+000°)
3.02691342810090e+002	(-5.81192211884911e-003dB,-2.69618487859117e+000°)
3.03389118419386e+002	(-5.83873473133047e-003dB,-2.70239654128213e+000°)
3.04088502567587e+002	(-5.86567097575668e-003dB,-2.70862249781207e+000°)
3.04789498962757e+002	(-5.89273142159316e-003dB,-2.71486278095506e+000°)
3.05492111321510e+002	(-5.91991664091935e-003dB,-2.72111742355948e+000°)
3.06196343369027e+002	(-5.94722720844522e-003dB,-2.72738645854822e+000°)
3.06902198839075e+002	(-5.97466370151908e-003dB,-2.73366991891881e+000°)
3.07609681474030e+002	(-6.00222670014709e-003dB,-2.73996783774361e+000°)
3.08318795024894e+002	(-6.02991678700195e-003dB,-2.74628024816997e+000°)
3.09029543251318e+002	(-6.05773454742702e-003dB,-2.75260718342039e+000°)
3.09741929921616e+002	(-6.08568056946626e-003dB,-2.75894867679266e+000°)
3.10455958812794e+002	(-6.11375544385862e-003dB,-2.76530476166007e+000°)
3.11171633710560e+002	(-6.14195976406034e-003dB,-2.77167547147156e+000°)
3.11888958409352e+002	(-6.17029412625091e-003dB,-2.77806083975184e+000°)
3.12607936712353e+002	(-6.19875912935921e-003dB,-2.78446090010164e+000°)
3.13328572431516e+002	(-6.22735537505596e-003dB,-2.79087568619780e+000°)
3.14050869387579e+002	(-6.25608346778279e-003dB,-2.79730523179348e+000°)
3.14774831410089e+002	(-6.28494401475626e-003dB,-2.80374957071831e+000°)
3.15500462337420e+002	(-6.31393762598725e-003dB,-2.81020873687856e+000°)
3.16227766016795e+002	(-6.34306491428115e-003dB,-2.81668276425731e+000°)
3.16956746304306e+002	(-6.37232649526886e-003dB,-2.82317168691461e+000°)
3.17687407064934e+002	(-6.40172298740308e-003dB,-2.82967553898766e+000°)
3.18419752172569e+002	(-6.43125501198254e-003dB,-2.83619435469097e+000°)
3.19153785510033e+002	(-6.46092319315609e-003dB,-2.84272816831653e+000°)
3.19889510969097e+002	(-6.49072815794880e-003dB,-2.84927701423399e+000°)
3.20626932450503e+002	(-6.52067053625351e-003dB,-2.85584092689079e+000°)
3.21366053863988e+002	(-6.55075096086565e-003dB,-2.86241994081240e+000°)
3.22106879128300e+002	(-6.58097006748925e-003dB,-2.86901409060242e+000°)
3.22849412171220e+002	(-6.61132849474377e-003dB,-2.87562341094277e+000°)
3.23593656929584e+002	(-6.64182688418555e-003dB,-2.88224793659391e+000°)
3.24339617349305e+002	(-6.67246588031758e-003dB,-2.88888770239494e+000°)
3.25087297385390e+002	(-6.70324613060126e-003dB,-2.89554274326380e+000°)
3.25836701001965e+002	(-6.73416828547679e-003dB,-2.90221309419747e+000°)
3.26587832172292e+002	(-6.76523299836624e-003dB,-2.90889879027207e+000°)
3.27340694878794e+002	(-6.79644092569979e-003dB,-2.91559986664313e+000°)
3.28095293113074e+002	(-6.82779272691875e-003dB,-2.92231635854568e+000°)
3.28851630875938e+002	(-6.85928906449312e-003dB,-2.92904830129445e+000°)
3.29609712177413e+002	(-6.89093060393719e-003dB,-2.93579573028407e+000°)
3.30369541036770e+002	(-6.92271801382707e-003dB,-2.94255868098919e+000°)
3.31131121482546e+002	(-6.95465196579796e-003dB,-2.94933718896471e+000°)
3.31894457552565e+002	(-6.98673313457715e-003dB,-2.95613128984592e+000°)
3.32659553293959e+002	(-7.01896219799382e-003dB,-2.96294101934867e+000°)
3.33426412763190e+002	(-7.05133983698215e-003dB,-2.96976641326957e+000°)
3.34195040026069e+002	(-7.08386673560844e-003dB,-2.97660750748616e+000°)
3.34965439157782e+002	(-7.11654358108391e-003dB,-2.98346433795706e+000°)
3.35737614242909e+002	(-7.14937106376676e-003dB,-2.99033694072218e+000°)
3.36511569375445e+002	(-7.18234987719229e-003dB,-2.99722535190286e+000°)
3.37287308658823e+002	(-7.21548071807886e-003dB,-3.00412960770210e+000°)
3.38064836205936e+002	(-7.24876428634351e-003dB,-3.01104974440467e+000°)
3.38844156139156e+002	(-7.28220128511762e-003dB,-3.01798579837734e+000°)
3.39625272590362e+002	(-7.31579242076247e-003dB,-3.02493780606903e+000°)
3.40408189700954e+002	(-7.34953840288012e-003dB,-3.03190580401100e+000°)
3.41192911621882e+002	(-7.38343994433477e-003dB,-3.03888982881703e+000°)
3.41979442513662e+002	(-7.41749776125685e-003dB,-3.04588991718358e+000°)
3.42767786546404e+002	(-7.45171257307119e-003dB,-3.05290610588999e+000°)
3.43557947899828e+002	(-7.48608510250975e-003dB,-3.05993843179865e+000°)
3.44349930763291e+002	(-7.52061607560604e-003dB,-3.06698693185519e+000°)
3.45143739335809e+002	(-7.55530622174358e-003dB,-3.07405164308863e+000°)
3.45939377826075e+002	(-7.59015627364932e-003dB,-3.08113260261159e+000°)
3.46736850452484e+002	(-7.62516696740832e-003dB,-3.08822984762047e+000°)
3.47536161443158e+002	(-7.66033904249489e-003dB,-3.09534341539560e+000°)
3.48337315035964e+002	(-7.69567324176595e-003dB,-3.10247334330147e+000°)
3.49140315478538e+002	(-7.73117031150091e-003dB,-3.10961966878686e+000°)
3.49945167028309e+002	(-7.76683100139792e-003dB,-3.11678242938507e+000°)
3.50751873952520e+002	(-7.80265606459539e-003dB,-3.12396166271405e+000°)
3.51560440528250e+002	(-7.83864625768857e-003dB,-3.13115740647664e+000°)
3.52370871042439e+002	(-7.87480234075200e-003dB,-3.13836969846070e+000°)
3.53183169791908e+002	(-7.91112507734159e-003dB,-3.14559857653934e+000°)
3.53997341083386e+002	(-7.94761523452580e-003dB,-3.15284407867104e+000°)
3.54813389233527e+002	(-7.98427358288101e-003dB,-3.16010624289993e+000°)
3.55631318568936e+002	(-8.02110089653417e-003dB,-3.16738510735588e+000°)
3.56451133426195e+002	(-8.05809795315248e-003dB,-3.17468071025472e+000°)
3.57272838151880e+002	(-8.09526553398216e-003dB,-3.18199308989845e+000°)
3.58096437102587e+002	(-8.13260442384969e-003dB,-3.18932228467540e+000°)
3.58921934644956e+002	(-8.17011541118422e-003dB,-3.19666833306039e+000°)
3.59749335155693e+002	(-8.20779928803420e-003dB,-3.20403127361499e+000°)
3.60578643021593e+002	(-8.24565685007633e-003dB,-3.21141114498761e+000°)
3.61409862639563e+002	(-8.28368889664765e-003dB,-3.21880798591378e+000°)
3.62242998416649e+002	(-8.32189623074669e-003dB,-3.22622183521627e+000°)
3.63078054770051e+002	(-8.36027965905987e-003dB,-3.23365273180530e+000°)
3.63915036127157e+002	(-8.39883999196937e-003dB,-3.24110071467874e+000°)
3.64753946925557e+002	(-8.43757804358432e-003dB,-3.24856582292229e+000°)
3.65594791613074e+002	(-8.47649463174008e-003dB,-3.25604809570963e+000°)
3.66437574647783e+002	(-8.51559057803128e-003dB,-3.26354757230269e+000°)
3.67282300498034e+002	(-8.55486670781597e-003dB,-3.27106429205176e+000°)
3.68128973642480e+002	(-8.59432385024480e-003dB,-3.27859829439572e+000°)
3.68977598570099e+002	(-8.63396283826614e-003dB,-3.28614961886222e+000°)
3.69828179780215e+002	(-8.67378450864946e-003dB,-3.29371830506788e+000°)
3.70680721782525e+002	(-8.71378970201173e-003dB,-3.30130439271844e+000°)
3.71535229097121e+002	(-8.75397926281469e-003dB,-3.30890792160902e+000°)
3.72391706254517e+002	(-8.79435403939898e-003dB,-3.31652893162425e+000°)
3.73250157795669e+002	(-8.83491488399790e-003dB,-3.32416746273848e+000°)
3.74110588272001e+002	(-8.87566265274926e-003dB,-3.33182355501599e+000°)
3.74973002245431e+002	(-8.91659820572173e-003dB,-3.33949724861114e+000°)
3.75837404288392e+002	(-8.95772240692281e-003dB,-3.34718858376863e+000°)
3.76703798983856e+002	(-8.99903612433102e-003dB,-3.35489760082361e+000°)
3.77572190925363e+002	(-9.04054022989999e-003dB,-3.36262434020194e+000°)
3.78442584717041e+002	(-9.08223559958291e-003dB,-3.37036884242034e+000°)
3.79314984973629e+002	(-9.12412311335114e-003dB,-3.37813114808661e+000°)
3.80189396320508e+002	(-9.16620365520610e-003dB,-3.38591129789982e+000°)
3.81065823393720e+002	(-9.20847811321527e-003dB,-3.39370933265049e+000°)
3.81944270839993e+002	(-9.25094737950477e-003dB,-3.40152529322080e+000°)
3.82824743316769e+002	(-9.29361235030020e-003dB,-3.40935922058477e+000°)
3.83707245492225e+002	(-9.33647392592983e-003dB,-3.41721115580847e+000°)
3.84591782045300e+002	(-9.37953301085775e-003dB,-3.42508114005020e+000°)
3.85478357665718e+002	(-9.42279051368703e-003dB,-3.43296921456072e+000°)
3.86366977054015e+002	(-9.46624734719387e-003dB,-3.44087542068339e+000°)
3.87257644921563e+002	(-9.50990442833463e-003dB,-3.44879979985441e+000°)
3.88150365990594e+002	(-9.55376267826740e-003dB,-3.45674239360302e+000°)
3.89045144994226e+002	(-9.59782302237933e-003dB,-3.46470324355166e+000°)
3.89941986676489e+002	(-9.64208639029761e-003dB,-3.47268239141620e+000°)
3.90840895792347e+002	(-9.68655371590425e-003dB,-3.48067987900613e+000°)
3.91741877107728e+002	(-9.73122593737307e-003dB,-3.48869574822476e+000°)
3.92644935399545e+002	(-9.77610399717297e-003dB,-3.49673004106939e+000°)
3.93550075455722e+002	(-9.82118884208755e-003dB,-3.50478279963155e+000°)
3.94457302075223e+002	(-9.86648142325114e-003dB,-3.51285406609721e+000°)
3.95366620068073e+002	(-9.91198269614825e-003dB,-3.52094388274690e+000°)
3.96278034255384e+002	(-9.95769362064180e-003dB,-3.52905229195600e+000°)
3.97191549469385e+002	(-1.00036151610074e-002dB,-3.53717933619489e+000°)
3.98107170553441e+002	(-1.00497482859219e-002dB,-3.54532505802917e+000°)
3.99024902362086e+002	(-1.00960939685132e-002dB,-3.55348950011984e+000°)
3.99944749761041e+002	(-1.01426531863596e-002dB,-3.56167270522353e+000°)
4.00866717627247e+002	(-1.01894269215334e-002dB,-3.56987471619269e+000°)
4.01790810848884e+002	(-1.02364161605890e-002dB,-3.57809557597577e+000°)
4.02717034325402e+002	(-1.02836218946152e-002dB,-3.58633532761745e+000°)
4.03645392967548e+002	(-1.03310451192356e-002dB,-3.59459401425885e+000°)
4.04575891697386e+002	(-1.03786868346361e-002dB,-3.60287167913770e+000°)
4.05508535448327e+002	(-1.04265480455845e-002dB,-3.61116836558857e+000°)
4.06443329165156e+002	(-1.04746297614579e-002dB,-3.61948411704305e+000°)
4.07380277804055e+002	(-1.05229329962498e-002dB,-3.62781897702998e+000°)
4.08319386332635e+002	(-1.05714587685998e-002dB,-3.63617298917565e+000°)
4.09260659729953e+002	(-1.06202081018214e-002dB,-3.64454619720397e+000°)
4.10204102986549e+002	(-1.06691820239086e-002dB,-3.65293864493674e+000°)
4.11149721104464e+002	(-1.07183815675634e-002dB,-3.66135037629378e+000°)
4.12097519097272e+002	(-1.07678077702236e-002dB,-3.66978143529321e+000°)
4.13047501990103e+002	(-1.08174616740757e-002dB,-3.67823186605158e+000°)
4.13999674819672e+002	(-1.08673443260787e-002dB,-3.68670171278414e+000°)
4.14954042634304e+002	(-1.09174567779919e-002dB,-3.69519101980503e+000°)
4.15910610493963e+002	(-1.09678000863837e-002dB,-3.70369983152745e+000°)
4.16869383470276e+002	(-1.10183753126682e-002dB,-3.71222819246393e+000°)
4.17830366646563e+002	(-1.10691835231140e-002dB,-3.72077614722648e+000°)
4.18793565117859e+002	(-1.11202257888785e-002dB,-3.72934374052683e+000°)
4.19758983990948e+002	(-1.11715031860189e-002dB,-3.73793101717664e+000°)
4.20726628384385e+002	(-1.12230167955254e-002dB,-3.74653802208767e+000°)
4.21696503428523e+002	(-1.12747677033346e-002dB,-3.75516480027206e+000°)
4.22668614265543e+002	(-1.13267570003504e-002dB,-3.76381139684246e+000°)
4.23642966049481e+002	(-1.13789857824822e-002dB,-3.77247785701231e+000°)
4.24619563946253e+002	(-1.14314551506481e-002dB,-3.78116422609598e+000°)
4.25598413133683e+002	(-1.14841662108099e-002dB,-3.78987054950906e+000°)
4.26579518801532e+002	(-1.15371200739938e-002dB,-3.79859687276850e+000°)
4.27562886151526e+002	(-1.15903178563058e-002dB,-3.80734324149285e+000°)
4.28548520397379e+002	(-1.16437606789684e-002dB,-3.81610970140248e+000°)
4.29536426764826e+002	(-1.16974496683343e-002dB,-3.82489629831979e+000°)
4.30526610491650e+002	(-1.17513859559093e-002dB,-3.83370307816939e+000°)
4.31519076827704e+002	(-1.18055706783787e-002dB,-3.84253008697836e+000°)
4.32513831034947e+002	(-1.18600049776369e-002dB,-3.85137737087642e+000°)
4.33510878387467e+002	(-1.19146900007934e-002dB,-3.86024497609618e+000°)
4.34510224171510e+002	(-1.19696269002161e-002dB,-3.86913294897333e+000°)
4.35511873685507e+002	(-1.20248168335423e-002dB,-3.87804133594686e+000°)
4.36515832240104e+002	(-1.20802609637099e-002dB,-3.88697018355926e+000°)
4.37522105158190e+002	(-1.21359604589757e-002dB,-3.89591953845676e+000°)
4.38530697774923e+002	(-1.21919164929446e-002dB,-3.90488944738954e+000°)
4.39541615437762e+002	(-1.22481302445913e-002dB,-3.91387995721192e+000°)
4.40554863506491e+002	(-1.23046028982794e-002dB,-3.92289111488260e+000°)
4.41570447353250e+002	(-1.23613356438005e-002dB,-3.93192296746487e+000°)
4.42588372362563e+002	(-1.24183296763813e-002dB,-3.94097556212683e+000°)
4.43608643931369e+002	(-1.24755861967269e-002dB,-3.95004894614158e+000°)
4.44631267469045e+002	(-1.25331064110219e-002dB,-3.95914316688747e+000°)
4.45656248397440e+002	(-1.25908915309788e-002dB,-3.96825827184831e+000°)
4.46683592150899e+002	(-1.26489427738460e-002dB,-3.97739430861357e+000°)
4.47713304176299e+002	(-1.27072613624488e-002dB,-3.98655132487861e+000°)
4.48745389933068e+002	(-1.27658485251978e-002dB,-3.99572936844491e+000°)
4.49779854893224e+002	(-1.28247054961196e-002dB,-4.00492848722025e+000°)
4.50816704541396e+002	(-1.28838335148974e-002dB,-4.01414872921897e+000°)
4.51855944374858e+002	(-1.29432338268723e-002dB,-4.02339014256217e+000°)
4.52897579903556e+002	(-1.30029076830848e-002dB,-4.03265277547793e+000°)
4.53941616650138e+002	(-1.30628563402950e-002dB,-4.04193667630154e+000°)
4.54988060149983e+002	(-1.31230810610151e-002dB,-4.05124189347569e+000°)
4.56036915951231e+002	(-1.31835831135183e-002dB,-4.06056847555072e+000°)
4.57088189614810e+002	(-1.32443637718931e-002dB,-4.06991647118484e+000°)
4.58141886714468e+002	(-1.33054243160426e-002dB,-4.07928592914433e+000°)
4.59198012836803e+002	(-1.33667660317206e-002dB,-4.08867689830378e+000°)
4.60256573581290e+002	(-1.34283902105639e-002dB,-4.09808942764631e+000°)
4.61317574560313e+002	(-1.34902981501152e-002dB,-4.10752356626376e+000°)
4.62381021399194e+002	(-1.35524911538438e-002dB,-4.11697936335697e+000°)
4.63446919736222e+002	(-1.36149705311814e-002dB,-4.12645686823595e+000°)
4.64515275222683e+002	(-1.36777375975434e-002dB,-4.13595613032014e+000°)
4.65586093522892e+002	(-1.37407936743546e-002dB,-4.14547719913860e+000°)
4.66659380314222e+002	(-1.38041400890911e-002dB,-4.15502012433025e+000°)
4.67735141287131e+002	(-1.38677781752785e-002dB,-4.16458495564411e+000°)
4.68813382145198e+002	(-1.39317092725522e-002dB,-4.17417174293950e+000°)
4.69894108605148e+002	(-1.39959347266608e-002dB,-4.18378053618625e+000°)
4.70977326396885e+002	(-1.40604558895049e-002dB,-4.19341138546497e+000°)
4.72063041263523e+002	(-1.41252741191655e-002dB,-4.20306434096726e+000°)
4.73151258961412e+002	(-1.41903907799268e-002dB,-4.21273945299589e+000°)
4.74241985260176e+002	(-1.42558072423013e-002dB,-4.22243677196508e+000°)
4.75335225942737e+002	(-1.43215248830749e-002dB,-4.23215634840073e+000°)
4.76430986805347e+002	(-1.43875450853114e-002dB,-4.24189823294059e+000°)
4.77529273657622e+002	(-1.44538692384042e-002dB,-4.25166247633454e+000°)
4.78630092322569e+002	(-1.45204987380834e-002dB,-4.26144912944477e+000°)
4.79733448636620e+002	(-1.45874349864651e-002dB,-4.27125824324607e+000°)
4.80839348449659e+002	(-1.46546793920565e-002dB,-4.28108986882600e+000°)
4.81947797625058e+002	(-1.47222333698144e-002dB,-4.29094405738515e+000°)
4.83058802039703e+002	(-1.47900983411450e-002dB,-4.30082086023733e+000°)
4.84172367584029e+002	(-1.48582757339531e-002dB,-4.31072032880985e+000°)
4.85288500162051e+002	(-1.49267669826619e-002dB,-4.32064251464372e+000°)
4.86407205691391e+002	(-1.49955735282477e-002dB,-4.33058746939389e+000°)
4.87528490103316e+002	(-1.50646968182632e-002dB,-4.34055524482944e+000°)
4.88652359342763e+002	(-1.51341383068772e-002dB,-4.35054589283388e+000°)
4.89778819368375e+002	(-1.52038994548889e-002dB,-4.36055946540530e+000°)
4.90907876152532e+002	(-1.52739817297751e-002dB,-4.37059601465669e+000°)
4.92039535681380e+002	(-1.53443866057089e-002dB,-4.38065559281607e+000°)
4.93173803954864e+002	(-1.54151155635953e-002dB,-4.39073825222681e+000°)
4.94310686986764e+002	(-1.54861700910959e-002dB,-4.40084404534780e+000°)
4.95450190804718e+002	(-1.55575516826698e-002dB,-4.41097302475372e+000°)
4.96592321450264e+002	(-1.56292618395913e-002dB,-4.42112524313524e+000°)
4.97737084978864e+002	(-1.57013020699895e-002dB,-4.43130075329928e+000°)
4.98884487459940e+002	(-1.57736738888796e-002dB,-4.44149960816922e+000°)
5.00034534976906e+002	(-1.58463788181862e-002dB,-4.45172186078516e+000°)
5.01187233627199e+002	(-1.59194183867845e-002dB,-4.46196756430410e+000°)
5.02342589522314e+002	(-1.59927941305187e-002dB,-4.47223677200024e+000°)
5.03500608787831e+002	(-1.60665075922512e-002dB,-4.48252953726517e+000°)
5.04661297563455e+002	(-1.61405603218782e-002dB,-4.49284591360810e+000°)
5.05824662003040e+002	(-1.62149538763685e-002dB,-4.50318595465615e+000°)
5.06990708274630e+002	(-1.62896898197973e-002dB,-4.51354971415449e+000°)
5.08159442560486e+002	(-1.63647697233686e-002dB,-4.52393724596665e+000°)
5.09330871057121e+002	(-1.64401951654628e-002dB,-4.53434860407475e+000°)
5.10504999975332e+002	(-1.65159677316557e-002dB,-4.54478384257969e+000°)
5.11681835540233e+002	(-1.65920890147551e-002dB,-4.55524301570143e+000°)
5.12861383991290e+002	(-1.66685606148360e-002dB,-4.56572617777918e+000°)
5.14043651582351e+002	(-1.67453841392692e-002dB,-4.57623338327170e+000°)
5.15228644581681e+002	(-1.68225612027607e-002dB,-4.58676468675747e+000°)
5.16416369271995e+002	(-1.69000934273729e-002dB,-4.59732014293498e+000°)
5.17606831950492e+002	(-1.69779824425692e-002dB,-4.60789980662292e+000°)
5.18800038928885e+002	(-1.70562298852458e-002dB,-4.61850373276045e+000°)
5.19995996533440e+002	(-1.71348373997618e-002dB,-4.62913197640743e+000°)
5.21194711105004e+002	(-1.72138066379680e-002dB,-4.63978459274464e+000°)
5.22396188999043e+002	(-1.72931392592508e-002dB,-4.65046163707406e+000°)
5.23600436585673e+002	(-1.73728369305628e-002dB,-4.66116316481904e+000°)
5.24807460249696e+002	(-1.74529013264524e-002dB,-4.67188923152462e+000°)
5.26017266390629e+002	(-1.75333341291027e-002dB,-4.68263989285769e+000°)
5.27229861422745e+002	(-1.76141370283634e-002dB,-4.69341520460730e+000°)
5.28445251775103e+002	(-1.76953117217888e-002dB,-4.70421522268483e+000°)
5.29663443891580e+002	(-1.77768599146693e-002dB,-4.71504000312429e+000°)
5.30884444230910e+002	(-1.78587833200624e-002dB,-4.72588960208252e+000°)
5.32108259266716e+002	(-1.79410836588389e-002dB,-4.73676407583946e+000°)
5.33334895487543e+002	(-1.80237626597047e-002dB,-4.74766348079835e+000°)
5.34564359396893e+002	(-1.81068220592501e-002dB,-4.75858787348601e+000°)
5.35796657513263e+002	(-1.81902636019681e-002dB,-4.76953731055306e+000°)
5.37031796370174e+002	(-1.82740890403080e-002dB,-4.78051184877416e+000°)
5.38269782516209e+002	(-1.83583001346998e-002dB,-4.79151154504828e+000°)
5.39510622515048e+002	(-1.84428986535908e-002dB,-4.80253645639890e+000°)
5.40754322945501e+002	(-1.85278863734894e-002dB,-4.81358663997425e+000°)
5.42000890401544e+002	(-1.86132650789858e-002dB,-4.82466215304762e+000°)
5.43250331492353e+002	(-1.86990365628063e-002dB,-4.83576305301751e+000°)
5.44502652842341e+002	(-1.87852026258432e-002dB,-4.84688939740794e+000°)
5.45757861091190e+002	(-1.88717650771864e-002dB,-4.85804124386867e+000°)
5.47015962893891e+002	(-1.89587257341610e-002dB,-4.86921865017543e+000°)
5.48276964920773e+002	(-1.90460864223732e-002dB,-4.88042167423017e+000°)
5.49540873857543e+002	(-1.91338489757366e-002dB,-4.89165037406134e+000°)
5.50807696405322e+002	(-1.92220152365188e-002dB,-4.90290480782406e+000°)
5.52077439280676e+002	(-1.93105870553690e-002dB,-4.91418503380044e+000°)
5.53350109215655e+002	(-1.93995662913656e-002dB,-4.92549111039977e+000°)
5.54625712957829e+002	(-1.94889548120490e-002dB,-4.93682309615879e+000°)
5.55904257270321e+002	(-1.95787544934583e-002dB,-4.94818104974194e+000°)
5.57185748931847e+002	(-1.96689672201729e-002dB,-4.95956502994158e+000°)
5.58470194736748e+002	(-1.97595948853467e-002dB,-4.97097509567825e+000°)
5.59757601495027e+002	(-1.98506393907491e-002dB,-4.98241130600092e+000°)
5.61047976032387e+002	(-1.99421026468088e-002dB,-4.99387372008723e+000°)
5.62341325190266e+002	(-2.00339865726425e-002dB,-5.00536239724372e+000°)
5.63637655825871e+002	(-2.01262930960975e-002dB,-5.01687739690612e+000°)
5.64936974812219e+002	(-2.02190241537938e-002dB,-5.02841877863953e+000°)
5.66239289038169e+002	(-2.03121816911645e-002dB,-5.03998660213874e+000°)
5.67544605408463e+002	(-2.04057676624914e-002dB,-5.05158092722842e+000°)
5.68852930843757e+002	(-2.04997840309378e-002dB,-5.06320181386339e+000°)
5.70164272280663e+002	(-2.05942327686108e-002dB,-5.07484932212886e+000°)
5.71478636671782e+002	(-2.06891158565743e-002dB,-5.08652351224069e+000°)
5.72796030985744e+002	(-2.07844352849044e-002dB,-5.09822444454563e+000°)
5.74116462207242e+002	(-2.08801930527319e-002dB,-5.10995217952156e+000°)
5.75439937337071e+002	(-2.09763911682724e-002dB,-5.12170677777773e+000°)
5.76766463392165e+002	(-2.10730316488755e-002dB,-5.13348830005506e+000°)
5.78096047405632e+002	(-2.11701165210618e-002dB,-5.14529680722631e+000°)
5.79428696426795e+002	(-2.12676478205652e-002dB,-5.15713236029640e+000°)
5.80764417521225e+002	(-2.13656275923702e-002dB,-5.16899502040259e+000°)
5.82103217770785e+002	(-2.14640578907639e-002dB,-5.18088484881482e+000°)
5.83445104273658e+002	(-2.15629407793642e-002dB,-5.19280190693586e+000°)
5.84790084144393e+002	(-2.16622783311722e-002dB,-5.20474625630162e+000°)
5.86138164513941e+002	(-2.17620726286062e-002dB,-5.21671795858138e+000°)
5.87489352529689e+002	(-2.18623257635502e-002dB,-5.22871707557806e+000°)
5.88843655355501e+002	(-2.19630398373939e-002dB,-5.24074366922843e+000°)
5.90201080171756e+002	(-2.20642169610709e-002dB,-5.25279780160339e+000°)
5.91561634175386e+002	(-2.21658592551092e-002dB,-5.26487953490823e+000°)
5.92925324579911e+002	(-2.22679688496676e-002dB,-5.27698893148284e+000°)
5.94292158615484e+002	(-2.23705478845853e-002dB,-5.28912605380200e+000°)
5.95662143528921e+002	(-2.24735985094169e-002dB,-5.30129096447561e+000°)
5.97035286583748e+002	(-2.25771228834805e-002dB,-5.31348372624894e+000°)
5.98411595060230e+002	(-2.26811231759027e-002dB,-5.32570440200290e+000°)
5.99791076255420e+002	(-2.27856015656614e-002dB,-5.33795305475426e+000°)
6.01173737483188e+002	(-2.28905602416268e-002dB,-5.35022974765594e+000°)
6.02559586074267e+002	(-2.29960014026039e-002dB,-5.36253454399722e+000°)
6.03948629376289e+002	(-2.31019272573916e-002dB,-5.37486750720402e+000°)
6.05340874753823e+002	(-2.32083400248075e-002dB,-5.38722870083916e+000°)
6.06736329588414e+002	(-2.33152419337401e-002dB,-5.39961818860256e+000°)
6.08135001278627e+002	(-2.34226352232057e-002dB,-5.41203603433158e+000°)
6.09536897240078e+002	(-2.35305221423698e-002dB,-5.42448230200116e+000°)
6.10942024905480e+002	(-2.36389049506165e-002dB,-5.43695705572419e+000°)
6.12350391724681e+002	(-2.37477859175747e-002dB,-5.44946035975167e+000°)
6.13762005164702e+002	(-2.38571673231816e-002dB,-5.46199227847300e+000°)
6.15176872709775e+002	(-2.39670514577076e-002dB,-5.47455287641624e+000°)
6.16595001861389e+002	(-2.40774406218233e-002dB,-5.48714221824836e+000°)
6.18016400138323e+002	(-2.41883371266346e-002dB,-5.49976036877549e+000°)
